BehaviorSpace results (NetLogo 5.3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bees.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simulation Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/10/2016 16:26:46:161 -0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,
-750,750,-750,750,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],resource_density,R_value,communication?,population,repetitions,save_map,min-pxcor,max-pxcor,min-pycor,max-pycor,[step],R,loop-num,nectar-influx,hive-collected,imported,exported,timer-post-setup,timer,count patches with [resource?],count patches with [resource? and quantity = 50],count patches with [resource? and quantity != 50],count patches with [resource? and quantity = 0],max [dist-hive-max] of turtles,foraged-count,dance-quality,dance-quantity,random-quality,random-quantity
108,"""dense""","""0.8""",FALSE,500,8,TRUE,-750,750,-750,750,2400,0.817159341,1,0.367654156,441001.16,TRUE,FALSE,230.764,2125.672,3149,3048,101,38,263.3202889,2849,0,0,49892.39,317
109,"""dense""","""0.8""",FALSE,500,9,TRUE,-750,750,-750,750,2400,0.808955958,1,0.241482359,289658.09,TRUE,FALSE,220.034,2138.336,3186,3102,84,20,327.9428871,2147,0,0,30025.99,223
110,"""dense""","""0.8""",FALSE,500,10,TRUE,-750,750,-750,750,2400,0.791888934,1,0.234914348,281779.76,TRUE,FALSE,211.376,2140.302,3205,3117,88,25,287.1375977,2170,0,0,29065.98,227
111,"""dense""","""0.8""",FALSE,3000,1,TRUE,-750,750,-750,750,2400,0.806698545,2,0.216089787,1555198.2,TRUE,FALSE,228.624,2181.899,3255,2927,328,154,458.4898283,9836,0,0,279154.98,1802
112,"""dense""","""0.8""",FALSE,3000,2,TRUE,-750,750,-750,750,2400,0.802298582,1,0.218405854,1571866.93,TRUE,FALSE,227.668,2187.747,3127,2810,317,151,434.4297453,10217,0,0,313202.61,2001
113,"""dense""","""0.8""",FALSE,3000,3,TRUE,-750,750,-750,750,2400,0.775902382,1,0.192692994,1386811.48,TRUE,FALSE,215.318,2188.113,3293,2987,306,153,481.7788813,9837,0,0,275832.91,1943
114,"""dense""","""0.8""",FALSE,3000,4,TRUE,-750,750,-750,750,2400,0.80212431,1,0.204714571,1473330.77,TRUE,FALSE,212.77,2193.635,3231,2898,333,162,367.442968,10166,0,0,310397.37,2072
115,"""dense""","""0.8""",FALSE,3000,5,TRUE,-750,750,-750,750,2400,0.77182884,1,0.207511823,1493462.59,TRUE,FALSE,219.297,2159.794,3194,2874,320,153,450.9689933,9833,0,0,287698.12,1914
116,"""dense""","""0.8""",FALSE,3000,6,TRUE,-750,750,-750,750,2400,0.786175412,1,0.200193708,1440794.12,TRUE,FALSE,222.412,2158.518,3251,2926,325,148,407.4567462,9822,0,0,287820.16,1993
117,"""dense""","""0.8""",FALSE,3000,7,TRUE,-750,750,-750,750,2400,0.778566654,1,0.220262363,1585228.23,TRUE,FALSE,221.158,2175.774,3234,2910,324,166,465.7692562,10269,0,0,315226.37,2037
118,"""dense""","""0.8""",FALSE,3000,8,TRUE,-750,750,-750,750,2400,0.817159341,1,0.205414052,1478364.93,TRUE,FALSE,213.516,2145.423,3149,2818,331,164,399.6866781,10273,0,0,305202.26,2111
119,"""dense""","""0.8""",FALSE,3000,9,TRUE,-750,750,-750,750,2400,0.808955958,1,0.171635898,1235263.56,TRUE,FALSE,221.67,2083.75,3186,2883,303,145,437.4254222,9037,0,0,242733.69,1737
120,"""dense""","""0.8""",FALSE,3000,10,TRUE,-750,750,-750,750,2400,0.791888934,1,0.187397525,1348699.99,TRUE,FALSE,222.308,2078.798,3205,2891,314,138,411.2235362,8848,0,0,260814.7,1726
121,"""dense""","""1.0""",TRUE,500,1,TRUE,-750,750,-750,750,2400,1.00729163,1,0.531477991,637507.85,FALSE,TRUE,36.288,1455.225,3249,3102,147,57,354.9812932,4047,562139.9,3566,77701.27,554
122,"""dense""","""1.0""",TRUE,500,2,TRUE,-750,750,-750,750,2400,0.995457455,1,0.472443593,566696.09,FALSE,TRUE,28.273,1453.108,3227,3069,158,55,289.9378762,4127,499858.85,3637,69135.58,555
123,"""dense""","""1.0""",TRUE,500,3,TRUE,-750,750,-750,750,2400,1.013642651,1,0.643284043,771619.21,FALSE,TRUE,29.522,1450.988,3107,2949,158,57,303.5498572,4425,694505.52,3966,88966.92,536
124,"""dense""","""1.0""",TRUE,500,4,TRUE,-750,750,-750,750,2400,1.003658334,1,0.540800117,648689.74,FALSE,TRUE,29.018,1455.838,3188,3033,155,57,327.9946493,4186,577540.25,3696,79063.33,548
125,"""dense""","""1.0""",TRUE,500,5,TRUE,-750,750,-750,750,2400,1.008872336,1,0.423904268,508473.17,FALSE,TRUE,27.926,1431.796,3218,3066,152,46,392.9942968,3544,443555.95,3058,60122.32,448
126,"""dense""","""1.0""",TRUE,500,6,TRUE,-750,750,-750,750,2400,1.00145773,1,0.561381817,673377.49,FALSE,TRUE,28.837,1428.072,3251,3104,147,55,304.2532221,3862,602874.23,3446,91463.45,562
127,"""dense""","""1.0""",TRUE,500,7,TRUE,-750,750,-750,750,2400,1.003200773,1,0.473046253,567418.98,FALSE,TRUE,28.525,1448.339,3218,3063,155,56,273.4248619,4031,503543.46,3545,66034.14,513
128,"""dense""","""1.0""",TRUE,500,8,TRUE,-750,750,-750,750,2400,0.993266177,1,0.491475323,589524.65,FALSE,TRUE,29.35,1493.464,3203,3048,155,51,316.5076783,3901,521250.11,3435,73471.03,504
129,"""dense""","""1.0""",TRUE,500,9,TRUE,-750,750,-750,750,2400,0.99324847,1,0.55645158,667463.67,FALSE,TRUE,27.891,1485.199,3281,3119,162,52,329.5961431,4208,593544.83,3712,85172.91,561
130,"""dense""","""1.0""",TRUE,500,10,TRUE,-750,750,-750,750,2400,0.997592224,1,0.41002847,491829.15,FALSE,TRUE,28.717,1487.879,3156,3018,138,44,378.3117405,3380,433406.15,2927,70508.94,479
131,"""dense""","""1.0""",TRUE,3000,1,TRUE,-750,750,-750,750,2400,1.00729163,1,0.285086592,2051768.2,TRUE,FALSE,208.535,2527.383,3249,2788,461,237,468.6032437,14349,1717501.77,11910,519479.95,3827
132,"""dense""","""1.0""",TRUE,3000,2,TRUE,-750,750,-750,750,2400,0.995457455,1,0.278569912,2004867.66,TRUE,FALSE,233.169,2577.89,3227,2749,478,246,511.218253,14375,1688295.56,11988,542507.11,4048
133,"""dense""","""1.0""",TRUE,3000,3,TRUE,-750,750,-750,750,2400,1.013642651,1,0.32003447,2303288.08,TRUE,FALSE,237.539,2561.235,3107,2634,473,256,421.7226577,15000,1947949.8,12599,605049.9,4051
134,"""dense""","""1.0""",TRUE,3000,4,TRUE,-750,750,-750,750,2400,1.003658334,1,0.299542169,2155804.99,TRUE,FALSE,242.925,2564.217,3188,2740,448,240,460.2523548,14476,1811225.34,12090,577759.62,3970
135,"""dense""","""1.0""",TRUE,3000,5,TRUE,-750,750,-750,750,2400,1.008872336,1,0.277215832,1995122.34,TRUE,FALSE,219.701,2500.502,3218,2743,475,239,514.0204121,14273,1680254.99,11892,534110.59,3957
136,"""dense""","""1.0""",TRUE,3000,6,TRUE,-750,750,-750,750,2400,1.00145773,1,0.321122159,2311116.18,TRUE,FALSE,224.956,2553.385,3251,2768,483,248,461.1518188,14809,1957197.72,12450,624019.89,4150
137,"""dense""","""1.0""",TRUE,3000,7,TRUE,-750,750,-750,750,2400,1.003200773,1,0.297666636,2142306.78,TRUE,FALSE,228.078,2515.415,3218,2740,478,248,437.2241988,14885,1796651.3,12419,602163.58,4247
138,"""dense""","""1.0""",TRUE,3000,8,TRUE,-750,750,-750,750,2400,0.993266177,1,0.327822134,2359335.9,TRUE,FALSE,248.327,2527.436,3203,2690,513,258,434.162412,15058,2002327.64,12666,657944.03,4432
139,"""dense""","""1.0""",TRUE,3000,9,TRUE,-750,750,-750,750,2400,0.99324847,1,0.315872165,2273331.97,TRUE,FALSE,235.857,2482.814,3281,2792,489,254,488.454311,15369,1921391.99,12900,604618.73,4234
140,"""dense""","""1.0""",TRUE,3000,10,TRUE,-750,750,-750,750,2400,0.997592224,1,0.280086649,2015783.61,TRUE,FALSE,223.529,2453.637,3156,2695,461,232,551.0081669,14054,1695789.83,11745,540034.18,3909
141,"""dense""","""1.0""",FALSE,500,1,TRUE,-750,750,-750,750,2400,1.00729163,1,0.315862268,378876.79,TRUE,FALSE,224.777,2341.719,3249,3153,96,31,313.6131173,2390,0,0,37497.76,240
142,"""dense""","""1.0""",FALSE,500,2,TRUE,-750,750,-750,750,2400,0.995457455,1,0.337929987,405347.02,TRUE,FALSE,234.949,2346.622,3227,3112,115,42,277.0740331,3246,0,0,42251.91,352
143,"""dense""","""1.0""",FALSE,500,3,TRUE,-750,750,-750,750,2400,1.013642651,1,0.414618049,497334.35,TRUE,FALSE,219.907,2294.744,3107,3008,99,31,329.7870097,2858,0,0,50351.99,299
144,"""dense""","""1.0""",FALSE,500,4,TRUE,-750,750,-750,750,2400,1.003658334,1,0.296448779,355590.31,TRUE,FALSE,228.697,2304.789,3188,3102,86,27,255.3507392,2395,0,0,34867.74,234
145,"""dense""","""1.0""",FALSE,500,5,TRUE,-750,750,-750,750,2400,1.008872336,1,0.289942468,347785.99,TRUE,FALSE,230.414,2324.147,3218,3113,105,35,294.0234828,2748,0,0,38446.39,293
146,"""dense""","""1.0""",FALSE,500,6,TRUE,-750,750,-750,750,2400,1.00145773,1,0.350766469,420744.38,TRUE,FALSE,233.984,2335.19,3251,3154,97,31,271.1235914,2479,0,0,47221.38,278
147,"""dense""","""1.0""",FALSE,500,7,TRUE,-750,750,-750,750,2400,1.003200773,1,0.276217324,331322.68,TRUE,FALSE,223.189,2281.199,3218,3122,96,33,261.767072,2526,0,0,40861.01,295
148,"""dense""","""1.0""",FALSE,500,8,TRUE,-750,750,-750,750,2400,0.993266177,1,0.33775083,405132.12,TRUE,FALSE,224.064,2253.996,3203,3105,98,37,301.1062935,2713,0,0,49915.53,331
149,"""dense""","""1.0""",FALSE,500,9,TRUE,-750,750,-750,750,2400,0.99324847,1,0.33967689,407442.43,TRUE,FALSE,225.737,2255.888,3281,3185,96,33,266.1766331,2675,0,0,44236.16,292
150,"""dense""","""1.0""",FALSE,500,10,TRUE,-750,750,-750,750,2400,0.997592224,1,0.283194381,339691.66,TRUE,FALSE,233.588,2272.203,3156,3062,94,28,350.2428518,2446,0,0,39534.44,286
151,"""dense""","""1.0""",FALSE,3000,1,TRUE,-750,750,-750,750,2400,1.00729163,1,0.194099468,1396933.87,TRUE,FALSE,214.088,2377.895,3249,2933,316,152,393.191682,9721,0,0,264485.58,1851
152,"""dense""","""1.0""",FALSE,3000,2,TRUE,-750,750,-750,750,2400,0.995457455,1,0.195633696,1407975.71,TRUE,FALSE,219.755,2372.789,3227,2889,338,166,375.6891945,10360,0,0,275449.1,2087
153,"""dense""","""1.0""",FALSE,3000,3,TRUE,-750,750,-750,750,2400,1.013642651,1,0.222752598,1603150.45,TRUE,FALSE,225.278,2379.948,3107,2783,324,166,409.4488249,10296,0,0,311410.45,1962
154,"""dense""","""1.0""",FALSE,3000,4,TRUE,-750,750,-750,750,2400,1.003658334,1,0.212517256,1529486.69,TRUE,FALSE,237.722,2418.317,3188,2857,331,157,405.044442,9914,0,0,298999.47,1957
155,"""dense""","""1.0""",FALSE,3000,5,TRUE,-750,750,-750,750,2400,1.008872336,1,0.193457292,1392312.13,TRUE,FALSE,211.477,2308.476,3218,2897,321,152,435.8497448,9924,0,0,267203.79,1916
156,"""dense""","""1.0""",FALSE,3000,6,TRUE,-750,750,-750,750,2400,1.00145773,1,0.222658105,1602470.38,TRUE,FALSE,218.829,2328.032,3251,2915,336,161,485.4733321,10048,0,0,321093.47,1994
157,"""dense""","""1.0""",FALSE,3000,7,TRUE,-750,750,-750,750,2400,1.003200773,1,0.199383803,1434965.23,TRUE,FALSE,220.112,2318.363,3218,2895,323,160,373.7512542,10130,0,0,298416.78,2139
158,"""dense""","""1.0""",FALSE,3000,8,TRUE,-750,750,-750,750,2400,0.993266177,1,0.209580745,1508352.62,TRUE,FALSE,217.203,2339.094,3203,2872,331,159,503.0322349,10187,0,0,291445.33,1977
159,"""dense""","""1.0""",FALSE,3000,9,TRUE,-750,750,-750,750,2400,0.99324847,1,0.204379262,1470917.55,TRUE,FALSE,221.478,2124.791,3281,2966,315,158,384.6056048,9950,0,0,291508.99,1955
160,"""dense""","""1.0""",FALSE,3000,10,TRUE,-750,750,-750,750,2400,0.997592224,1,0.186784225,1344286.07,TRUE,FALSE,205.32,2042.799,3156,2843,313,146,432.9778303,9414,0,0,254337.64,1806
161,"""sparse""","""0.4""",TRUE,500,1,TRUE,-750,750,-750,750,2400,0.3961801,2,0.020612122,24724.24,FALSE,TRUE,83.635,1484.606,116,103,13,5,731.2161417,282,21267.89,231,2699.94,35
162,"""sparse""","""0.4""",TRUE,500,2,TRUE,-750,750,-750,750,2400,0.375642104,2,0.047833264,57376,FALSE,TRUE,81.295,1498.225,98,84,14,5,752.2143002,329,47186.85,264,9275.66,53
163,"""sparse""","""0.4""",TRUE,500,3,TRUE,-750,750,-750,750,2400,0.415659218,2,0.013971872,16759.26,FALSE,TRUE,74.941,1472.645,113,101,12,2,920.4532464,207,14559.61,168,1716.63,18
164,"""sparse""","""0.4""",TRUE,500,4,TRUE,-750,750,-750,750,2400,0.42492909,2,0.080495465,96554.31,FALSE,TRUE,78.926,1506.078,108,92,16,8,730.8799414,537,80720.81,431,29042.4,123
165,"""sparse""","""0.4""",TRUE,500,5,TRUE,-750,750,-750,750,2400,0.419181879,14,0.055134473,66133.8,FALSE,TRUE,427.02,1853.423,109,95,14,6,764.9350854,386,55223.04,321,7838.3,43
166,"""sparse""","""0.4""",TRUE,500,6,TRUE,-750,750,-750,750,2400,0.429647669,14,0.097295481,116705.93,FALSE,TRUE,373.983,1785.152,121,100,21,9,774.9551704,608,95588.76,492,25679.24,125
167,"""sparse""","""0.4""",TRUE,500,7,TRUE,-750,750,-750,750,2400,0.476798963,21,0.015266503,18312.17,FALSE,TRUE,577.805,1998.458,110,100,10,2,760.6972722,183,16089.41,147,1803.84,25
168,"""sparse""","""0.4""",TRUE,500,8,TRUE,-750,750,-750,750,2400,0.370105901,9,0.039745977,47675.3,FALSE,TRUE,278.535,1707.235,99,87,12,3,783.6807638,243,40453.89,205,14407.9,67
169,"""sparse""","""0.4""",TRUE,500,9,TRUE,-750,750,-750,750,2400,0.424946589,20,0.07998697,95944.37,FALSE,TRUE,596.341,2110.042,106,83,23,9,875.1595131,603,77038.31,483,10805.93,74
170,"""sparse""","""0.4""",TRUE,500,10,TRUE,-750,750,-750,750,2400,0.402613197,8,0.103670096,124352.28,FALSE,TRUE,222.894,1692.848,129,105,24,10,758.8219202,647,101815.24,523,18807.09,96
171,"""sparse""","""0.4""",TRUE,3000,1,TRUE,-750,750,-750,750,2400,0.3961801,2,0.021738205,156449.86,TRUE,FALSE,213.764,2416.464,116,69,47,21,853.4990622,1294,137677.72,1079,29851.55,249
172,"""sparse""","""0.4""",TRUE,3000,2,TRUE,-750,750,-750,750,2400,0.375642104,2,0.018784817,135194.33,TRUE,FALSE,213.313,2390.242,98,67,31,13,872.1653733,924,120902.64,791,15955.95,128
173,"""sparse""","""0.4""",TRUE,3000,3,TRUE,-750,750,-750,750,2400,0.415659218,2,0.020193207,145330.51,TRUE,FALSE,203.385,2526.606,113,80,33,11,799.1717081,798,132016.55,712,22141.37,126
174,"""sparse""","""0.4""",TRUE,3000,4,TRUE,-750,750,-750,750,2400,0.42492909,2,0.023662527,170299.21,TRUE,FALSE,307.867,2628.661,108,78,30,17,858.8470661,991,152847.95,868,41530.26,218
175,"""sparse""","""0.4""",TRUE,3000,5,TRUE,-750,750,-750,750,2400,0.419181879,14,0.026577378,191277.39,TRUE,FALSE,211.118,2632.719,109,75,34,17,930.4081765,1097,167058.5,932,37986.57,225
176,"""sparse""","""0.4""",TRUE,3000,6,TRUE,-750,750,-750,750,2400,0.429647669,14,0.031100246,223828.47,TRUE,FALSE,310.173,2606.946,121,76,45,21,1037.730924,1369,191521.27,1142,44340.81,268
177,"""sparse""","""0.4""",TRUE,3000,7,TRUE,-750,750,-750,750,2400,0.476798963,21,0.014318278,103048.65,TRUE,FALSE,290.332,2652.599,110,69,41,8,850.7069623,812,93435.7,691,11766.01,96
178,"""sparse""","""0.4""",TRUE,3000,8,TRUE,-750,750,-750,750,2400,0.370105901,9,0.031313615,225364.09,TRUE,FALSE,293.606,2736.278,99,56,43,20,986.7784417,1172,194534.97,984,62042.16,307
179,"""sparse""","""0.4""",TRUE,3000,9,TRUE,-750,750,-750,750,2400,0.424946589,20,0.023688469,170485.91,TRUE,FALSE,214.581,2807.156,106,68,38,19,1046.549777,1266,145458.31,1038,41105.61,279
180,"""sparse""","""0.4""",TRUE,3000,10,TRUE,-750,750,-750,750,2400,0.402613197,8,0.030530253,219726.23,TRUE,FALSE,357.805,2775.929,129,80,49,21,953.5535604,1352,189182.19,1121,45947.05,301
181,"""sparse""","""0.4""",FALSE,500,1,TRUE,-750,750,-750,750,2400,0.3961801,2,0.037227662,44654.58,TRUE,FALSE,357.93,2760.165,116,99,17,3,794.7676975,375,0,0,3945.22,38
182,"""sparse""","""0.4""",FALSE,500,2,TRUE,-750,750,-750,750,2400,0.375642104,2,0.019700884,23631.21,TRUE,FALSE,332.578,2756.871,98,88,10,0,863.5440711,169,0,0,2362.55,17
183,"""sparse""","""0.4""",FALSE,500,3,TRUE,-750,750,-750,750,2400,0.415659218,2,0.019482818,23369.64,TRUE,FALSE,219.751,2773.242,113,105,8,1,822.2589548,178,0,0,1867.94,15
184,"""sparse""","""0.4""",FALSE,500,4,TRUE,-750,750,-750,750,2400,0.42492909,2,0.033143485,39755.61,TRUE,FALSE,361.834,2762.689,108,93,15,2,840.1278502,331,0,0,3828.93,34
185,"""sparse""","""0.4""",FALSE,500,5,TRUE,-750,750,-750,750,2400,0.419181879,14,0.03830065,45941.63,TRUE,FALSE,329.489,2764.738,109,97,12,3,970.8505318,283,0,0,4538.86,26
186,"""sparse""","""0.4""",FALSE,500,6,TRUE,-750,750,-750,750,2400,0.429647669,14,0.072122534,86510.98,TRUE,FALSE,365.419,2867.514,121,108,13,5,649.1003515,438,0,0,9525.67,48
187,"""sparse""","""0.4""",FALSE,500,7,TRUE,-750,750,-750,750,2400,0.476798963,21,0.022621059,27133.96,TRUE,FALSE,213.824,2878.553,110,99,11,3,711.7832138,226,0,0,2490.52,22
188,"""sparse""","""0.4""",FALSE,500,8,TRUE,-750,750,-750,750,2400,0.370105901,9,0.025536749,30631.33,TRUE,FALSE,388.376,2864.246,99,85,14,0,749.5965353,185,0,0,2345.07,16
189,"""sparse""","""0.4""",FALSE,500,9,TRUE,-750,750,-750,750,2400,0.424946589,20,0.047682709,57195.41,TRUE,FALSE,397.032,2811.112,106,93,13,5,771.6052876,395,0,0,6075.1,44
190,"""sparse""","""0.4""",FALSE,500,10,TRUE,-750,750,-750,750,2400,0.402613197,8,0.071404669,85649.9,TRUE,FALSE,374.746,2829.978,129,108,21,5,681.0124037,453,0,0,9100.94,49
191,"""sparse""","""0.4""",FALSE,3000,1,TRUE,-750,750,-750,750,2400,0.3961801,2,0.014610878,105154.49,TRUE,FALSE,219.799,2892.507,116,83,33,10,838.2012639,866,0,0,14099.31,126
192,"""sparse""","""0.4""",FALSE,3000,2,TRUE,-750,750,-750,750,2400,0.375642104,2,0.010718829,77143.41,TRUE,FALSE,353.358,2880.602,98,72,26,7,835.3271637,604,0,0,10375.41,86
193,"""sparse""","""0.4""",FALSE,3000,3,TRUE,-750,750,-750,750,2400,0.415659218,2,0.013315805,95833.85,TRUE,FALSE,386.769,2883.345,113,90,23,8,852.8135063,616,0,0,13156.84,82
194,"""sparse""","""0.4""",FALSE,3000,4,TRUE,-750,750,-750,750,2400,0.42492909,2,0.017774027,127919.67,TRUE,FALSE,412.733,2884.288,108,81,27,10,900.7441319,770,0,0,23939.42,139
195,"""sparse""","""0.4""",FALSE,3000,5,TRUE,-750,750,-750,750,2400,0.419181879,14,0.018592272,133808.58,TRUE,FALSE,224.725,2885.275,109,73,36,7,984.3088946,855,0,0,16083.84,103
196,"""sparse""","""0.4""",FALSE,3000,6,TRUE,-750,750,-750,750,2400,0.429647669,14,0.026835234,193133.18,TRUE,FALSE,368.438,2866.678,121,82,39,18,1006.327261,1223,0,0,32772.67,190
197,"""sparse""","""0.4""",FALSE,3000,7,TRUE,-750,750,-750,750,2400,0.476798963,21,0.011455212,82443.16,TRUE,FALSE,351.264,2816.54,110,74,36,6,916.9527531,761,0,0,11056.07,99
198,"""sparse""","""0.4""",FALSE,3000,8,TRUE,-750,750,-750,750,2400,0.370105901,9,0.016494894,118713.75,TRUE,FALSE,394.353,2616.55,99,64,35,6,951.2301793,693,0,0,17451.24,97
199,"""sparse""","""0.4""",FALSE,3000,9,TRUE,-750,750,-750,750,2400,0.424946589,20,0.01520289,109415.2,TRUE,FALSE,322.083,2199.727,106,70,36,7,927.9194709,858,0,0,19342.49,146
200,"""sparse""","""0.4""",FALSE,3000,10,TRUE,-750,750,-750,750,2400,0.402613197,8,0.024926297,179394.56,TRUE,FALSE,329.006,2189.274,129,85,44,17,843.2316307,1158,0,0,30672.05,203
201,"""sparse""","""0.6""",TRUE,500,1,TRUE,-750,750,-750,750,2400,0.628016737,3,0.050640909,60743.77,FALSE,TRUE,101.101,1492.097,97,74,23,7,753.966607,590,48890.62,454,6284.4,71
202,"""sparse""","""0.6""",TRUE,500,2,TRUE,-750,750,-750,750,2400,0.606297304,19,0.044408162,53267.59,FALSE,TRUE,567.291,1987.257,105,91,14,8,655.6902256,498,41908.87,387,7814.96,71
203,"""sparse""","""0.6""",TRUE,500,3,TRUE,-750,750,-750,750,2400,0.576617083,13,0.037786769,45325.23,FALSE,TRUE,354.782,1746.611,102,80,22,5,725.5894156,443,36008.77,334,4405.13,60
204,"""sparse""","""0.6""",TRUE,500,4,TRUE,-750,750,-750,750,2400,0.614040164,1,0.084702259,101600.36,FALSE,TRUE,50.958,1446.857,115,90,25,9,877.1638623,604,82292.82,483,12784.43,79
205,"""sparse""","""0.6""",TRUE,500,5,TRUE,-750,750,-750,750,2400,0.591088248,6,0.035656582,42770.07,FALSE,TRUE,196.855,1609.011,85,76,9,3,771.2035331,226,37113.96,194,3409.96,20
206,"""sparse""","""0.6""",TRUE,500,6,TRUE,-750,750,-750,750,2400,0.570088014,5,0.131595448,157848.74,FALSE,TRUE,168.344,1591.472,111,73,38,16,842.0665057,1085,128299.29,855,21821.51,153
207,"""sparse""","""0.6""",TRUE,500,7,TRUE,-750,750,-750,750,2400,0.605788445,12,0.058976424,70742.22,FALSE,TRUE,345.917,1763.195,102,88,14,5,973.9854387,322,59988.61,271,10689.59,47
208,"""sparse""","""0.6""",TRUE,500,8,TRUE,-750,750,-750,750,2400,0.619546072,2,0.075654623,90747.72,FALSE,TRUE,76.301,1469.602,96,84,12,8,830.4364658,442,75141.1,363,8868.23,44
209,"""sparse""","""0.6""",TRUE,500,9,TRUE,-750,750,-750,750,2400,0.585671773,6,0.071666503,85963.97,FALSE,TRUE,198.396,1645.742,114,98,16,6,805.6006135,465,71602.73,376,15990.53,71
210,"""sparse""","""0.6""",TRUE,500,10,TRUE,-750,750,-750,750,2400,0.611754462,6,0.035525302,42612.6,FALSE,TRUE,194.16,1696.664,93,81,12,6,903.4561864,342,35682.17,279,3927.83,38
211,"""sparse""","""0.6""",TRUE,3000,1,TRUE,-750,750,-750,750,2400,0.628016737,3,0.020063522,144397.17,TRUE,FALSE,211.712,2581.371,97,55,42,16,886.5165908,1136,126224.62,969,19633,188
212,"""sparse""","""0.6""",TRUE,3000,2,TRUE,-750,750,-750,750,2400,0.606297304,19,0.015959689,114861.88,TRUE,FALSE,218.401,2598.216,105,67,38,16,861.1047094,1009,99220.42,860,21128.96,208
213,"""sparse""","""0.6""",TRUE,3000,3,TRUE,-750,750,-750,750,2400,0.576617083,13,0.01488768,107146.63,TRUE,FALSE,214.903,2611.502,102,60,42,16,759.8159266,1180,93023.76,964,17725,209
214,"""sparse""","""0.6""",TRUE,3000,4,TRUE,-750,750,-750,750,2400,0.614040164,1,0.035873889,258184.38,TRUE,FALSE,480.64,5992.747,115,63,52,23,999.4268061,1430,222769.84,1213,58970.06,318
215,"""sparse""","""0.6""",TRUE,3000,5,TRUE,-750,750,-750,750,2400,0.591088248,6,0.011771523,84719.65,TRUE,FALSE,212.709,6008.389,85,59,26,8,933.861861,650,78667.88,573,12772.81,92
216,"""sparse""","""0.6""",TRUE,3000,6,TRUE,-750,750,-750,750,2400,0.570088014,5,0.043155779,310592.14,TRUE,FALSE,263.419,6032.883,111,46,65,35,848.2585474,2043,259745.24,1652,68478.85,442
217,"""sparse""","""0.6""",TRUE,3000,7,TRUE,-750,750,-750,750,2400,0.605788445,12,0.020553037,147920.21,TRUE,FALSE,3490.228,6065.987,102,69,33,12,913.4865597,866,131667.62,731,29607.29,151
218,"""sparse""","""0.6""",TRUE,3000,8,TRUE,-750,750,-750,750,2400,0.619546072,2,0.022797481,164073.47,TRUE,FALSE,518.249,5280.348,96,64,32,16,815.1615031,1043,143572.98,862,22007.6,151
219,"""sparse""","""0.6""",TRUE,3000,9,TRUE,-750,750,-750,750,2400,0.585671773,6,0.02255152,162303.29,TRUE,FALSE,232.005,5212.066,114,77,37,15,1044.429126,1001,144124.81,845,30072.52,166
220,"""sparse""","""0.6""",TRUE,3000,10,TRUE,-750,750,-750,750,2400,0.611754462,6,0.014928702,107441.87,TRUE,FALSE,217.44,5193.972,93,68,25,11,841.2715289,671,101937.13,617,19540.21,132
221,"""sparse""","""0.6""",FALSE,500,1,TRUE,-750,750,-750,750,2400,0.628016737,3,0.023867236,28628.75,TRUE,FALSE,2702.684,5213.833,97,83,14,3,657.6172295,345,0,0,2606.84,34
222,"""sparse""","""0.6""",FALSE,500,2,TRUE,-750,750,-750,750,2400,0.606297304,19,0.037834773,45382.81,TRUE,FALSE,474.191,5271.168,105,89,16,7,651.2553711,490,0,0,4486.5,47
223,"""sparse""","""0.6""",FALSE,500,3,TRUE,-750,750,-750,750,2400,0.576617083,13,0.029747945,35682.66,TRUE,FALSE,208.599,5258.174,102,87,15,2,842.1828879,334,0,0,2670.96,26
224,"""sparse""","""0.6""",FALSE,500,4,TRUE,-750,750,-750,750,2400,0.614040164,1,0.069202476,83008.37,TRUE,FALSE,211.386,5391.189,115,94,21,4,805.2832251,479,0,0,8338.7,47
225,"""sparse""","""0.6""",FALSE,500,5,TRUE,-750,750,-750,750,2400,0.591088248,6,0.026774023,32115.44,TRUE,FALSE,2788.182,5414.364,85,77,8,2,748.2943375,181,0,0,2892.08,17
226,"""sparse""","""0.6""",FALSE,500,6,TRUE,-750,750,-750,750,2400,0.570088014,5,0.085270771,102282.29,TRUE,FALSE,506.381,5455.794,111,86,25,10,818.8291557,788,0,0,9723.71,78
227,"""sparse""","""0.6""",FALSE,500,7,TRUE,-750,750,-750,750,2400,0.605788445,12,0.047129587,56531.94,TRUE,FALSE,336.556,5431.889,102,91,11,4,750.1486344,261,0,0,7937.16,37
228,"""sparse""","""0.6""",FALSE,500,8,TRUE,-750,750,-750,750,2400,0.619546072,2,0.04712476,56526.15,TRUE,FALSE,211.188,5513.418,96,82,14,1,820.1104946,275,0,0,3945.31,23
229,"""sparse""","""0.6""",FALSE,500,9,TRUE,-750,750,-750,750,2400,0.585671773,6,0.048676882,58387.92,TRUE,FALSE,2827.296,5544.707,114,97,17,3,675.65743,296,0,0,7273.75,36
