"BehaviorSpace results (NetLogo 5.3)"
"Bees.nlogo"
"Simulation Run"
"04/19/2016 15:36:54:726 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-750","750","-750","750"
"[run number]","resource_density","R_value","communication?","population","repetitions","save_map","min-pxcor","max-pxcor","min-pycor","max-pycor","[step]","R","loop-num","nectar-influx","hive-collected","imported","exported","timer-post-setup","timer","count patches with [resource?]","count patches with [resource? and quantity = 50]","count patches with [resource? and quantity != 50]","count patches with [resource? and quantity = 0]","max [dist-hive-max] of turtles","foraged-count","dance-quality","dance-quantity","random-quality","random-quantity"
"17","""extra_sparse""","""0.4""","true","3000","7","true","-750","750","-750","750","2400","0.42470936681832666","198","0.009628917604557526","69299.32000000052","true","false","241.349","2313.418","59","38","21","6","913.4282588968896","520","65854.35000000047","473","7902.319999999994","79"
"18","""extra_sparse""","""0.4""","true","3000","8","true","-750","750","-750","750","2400","0.4091920094055362","13","0.018779841600666824","135158.51999999912","true","false","256.139","2361.266","55","30","25","9","943.8647037245091","698","119679.86999999917","604","19272.540000000005","99"
"19","""extra_sparse""","""0.4""","true","3000","9","true","-750","750","-750","750","2400","0.4137719916845433","16","0.018333547311379816","131946.54000000053","true","false","240.395","2330.915","68","45","23","11","833.3085564980609","710","117945.95000000038","618","17206.81999999999","93"
"20","""extra_sparse""","""0.4""","true","3000","10","true","-750","750","-750","750","2400","0.4170890317907416","3","0.023509684590801563","169199.19999999888","true","false","252.492","2415.696","71","40","31","15","910.9635545163443","832","147424.46999999913","711","35175.79999999997","176"
"21","""extra_sparse""","""0.4""","false","500","1","true","-750","750","-750","750","2400","0.3795210970076556","16","0.016823793247186334","20180.140000000007","true","false","257.014","2300.927","55","49","6","1","897.1878802647016","103","0","0","2123.92","11"
"22","""extra_sparse""","""0.4""","false","500","2","true","-750","750","-750","750","2400","0.4161535199455661","112","0.023596623593163765","28304.14999999994","true","false","260.933","2334.386","67","56","11","2","801.541900196895","194","0","0","3351.7999999999997","23"
"23","""extra_sparse""","""0.4""","false","500","3","true","-750","750","-750","750","2400","0.4035860655720385","39","0.01546565235514795","18551.049999999967","true","false","236.886","2298.606","55","51","4","3","634.0148597280981","161","0","0","2147.2200000000003","18"
"24","""extra_sparse""","""0.4""","false","500","4","true","-750","750","-750","750","2400","0.4290665321086187","136","0.008431396415172989","10113.46","true","false","233.499","2430.364","63","58","5","0","789.0412476431316","59","0","0","1123.07","7"
"25","""extra_sparse""","""0.4""","false","500","5","true","-750","750","-750","750","2400","0.4247028866513761","247","0.024221909128803627","29054.17999999995","true","false","260.983","2338.303","59","50","9","0","806.4293415951832","150","0","0","2734.9199999999996","14"
"26","""extra_sparse""","""0.4""","false","500","6","true","-750","750","-750","750","2400","0.39166450600994157","97","0.03001445602334305","36002.33999999999","true","false","259.856","2373.395","53","44","9","3","756.025326333359","267","0","0","3922.0400000000004","33"
"27","""extra_sparse""","""0.4""","false","500","7","true","-750","750","-750","750","2400","0.42470936681832666","198","0.015092071696540222","18102.939999999995","true","false","260.116","2321.83","59","52","7","0","652.6027806959622","119","0","0","1588.6000000000001","12"
"28","""extra_sparse""","""0.4""","false","500","8","true","-750","750","-750","750","2400","0.4091920094055362","13","0.021767236348478512","26109.799999999977","true","false","231.673","2418.572","55","48","7","1","715.8193819286088","123","0","0","3217.9100000000003","16"
"29","""extra_sparse""","""0.4""","false","500","9","true","-750","750","-750","750","2400","0.4137719916845433","16","0.03669486452688619","44015.489999999976","true","false","262.488","2324.401","68","57","11","2","706.7747431571431","254","0","0","3439.070000000001","20"
"30","""extra_sparse""","""0.4""","false","500","10","true","-750","750","-750","750","2400","0.4170890317907416","3","0.028462392663609757","34140.639999999905","true","false","242.951","2352.541","71","61","10","3","757.2020680172121","219","0","0","4038.459999999999","27"
"31","""extra_sparse""","""0.4""","false","3000","1","true","-750","750","-750","750","2400","0.3795210970076556","16","0.009678106155342509","69653.33000000003","true","false","262.83","2337.743","55","38","17","5","952.762461884819","342","0","0","12126.780000000002","60"
"32","""extra_sparse""","""0.4""","false","3000","2","true","-750","750","-750","750","2400","0.4161535199455661","112","0.011517699041267185","82892.87999999993","true","false","274.442","2347.709","67","44","23","6","948.5604872484139","539","0","0","13168.610000000013","91"
"33","""extra_sparse""","""0.4""","false","3000","3","true","-750","750","-750","750","2400","0.4035860655720385","39","0.004100898985688478","29514.16999999998","true","false","260.009","2246.306","55","43","12","3","911.6333998690802","217","0","0","5103.290000000004","43"
"34","""extra_sparse""","""0.4""","false","3000","4","true","-750","750","-750","750","2400","0.4290665321086187","136","0.008680407114075353","62472.890000000305","true","false","259.397","2302.385","63","46","17","4","898.2303848333681","373","0","0","8455.019999999999","50"
"35","""extra_sparse""","""0.4""","false","3000","5","true","-750","750","-750","750","2400","0.4247028866513761","247","0.012183736279005103","87686.34999999973","true","false","235.473","2227.067","59","37","22","8","969.2458491471963","528","0","0","12615.580000000005","75"
"37","""extra_sparse""","""0.4""","false","3000","7","true","-750","750","-750","750","2400","0.42470936681832666","198","0.008662664999305321","62345.200000000405","true","false","289.076","2210.884","59","40","19","5","811.9252239398078","415","0","0","8286.299999999996","57"
"36","""extra_sparse""","""0.4""","false","3000","6","true","-750","750","-750","750","2400","0.39166450600994157","97","0.01357367653188838","97689.75000000068","true","false","266.644","2396.012","53","34","19","9","862.5763541783972","614","0","0","14914.19999999999","104"
"38","""extra_sparse""","""0.4""","false","3000","8","true","-750","750","-750","750","2400","0.4091920094055362","13","0.011524846463804325","82944.31999999973","true","false","216.777","2195.082","55","34","21","4","809.8130946722433","429","0","0","11894.080000000007","63"
"39","""extra_sparse""","""0.4""","false","3000","9","true","-750","750","-750","750","2400","0.4137719916845433","16","0.015033113797415685","108193.32000000069","true","false","234.713","2122.089","68","50","18","9","1053.939896144795","588","0","0","15298.250000000007","82"
"41","""extra_sparse""","""0.6""","true","500","1","true","-750","750","-750","750","2400","0.6127086745484825","2","0.012258966235931644","14704.630000000006","false","true","81.955","1535.133","64","56","8","1","764.8602314588552","197","13028.800000000005","164","872.8499999999999","12"
"43","""extra_sparse""","""0.6""","true","500","3","true","-750","750","-750","750","2400","0.6287200798163874","2","0.0785609503959983","94233.85999999994","false","true","61.677","1420.141","62","48","14","9","741.3519410941941","527","77661.15000000002","423","8647.170000000002","50"
"40","""extra_sparse""","""0.4""","false","3000","10","true","-750","750","-750","750","2400","0.4170890317907416","3","0.020049173266638826","144293.89999999962","true","false","259.168","2077.054","71","48","23","13","860.5063099363234","736","0","0","24608.539999999983","125"
"42","""extra_sparse""","""0.6""","true","500","2","true","-750","750","-750","750","2400","0.5986042799883119","11","0.012981867444768657","15571.750000000004","false","true","231.296","1622.015","46","42","4","0","836.6824589222008","73","14809.470000000005","68","814.6600000000001","4"
"47","""extra_sparse""","""0.6""","true","500","7","true","-750","750","-750","750","2400","0.587076977960302","2","0.06208551896623579","74471.57999999983","false","true","67.413","1502.985","51","38","13","10","724.8562705068059","568","62402.97999999996","459","9851.570000000007","71"
"45","""extra_sparse""","""0.6""","true","500","5","true","-750","750","-750","750","2400","0.6214291903964648","10","0.051747544810337866","62071.18000000027","false","true","220.688","1623.642","50","35","15","10","757.6647203310204","534","51148.92000000016","423","7605.399999999997","75"
"44","""extra_sparse""","""0.6""","true","500","4","true","-750","750","-750","750","2400","0.5799610237319085","26","0.0232711296373489","27913.720000000005","false","true","655.346","2140.995","46","41","5","2","761.736663880437","145","25993.450000000004","133","1774.8000000000002","9"
"46","""extra_sparse""","""0.6""","true","500","6","true","-750","750","-750","750","2400","0.6005787099374352","17","0.030189145477282166","36211.87999999996","false","true","396.828","1761.615","50","41","9","3","745.4334875067672","252","32202.549999999974","213","2059.9299999999994","20"
"49","""extra_sparse""","""0.6""","true","500","9","true","-750","750","-750","750","2400","0.6045863116933068","4","0.04159393914130901","49891.93000000015","false","true","102.762","1501.789","51","41","10","3","966.1006861548035","285","42955.710000000065","242","4038.3600000000015","25"
"48","""extra_sparse""","""0.6""","true","500","8","true","-750","750","-750","750","2400","0.5720224514957571","6","0.004962759483117969","5952.830000000004","false","true","140.993","1571.193","49","44","5","0","700.9587168624881","47","5824.810000000003","45","587.7199999999999","5"
"50","""extra_sparse""","""0.6""","true","500","10","true","-750","750","-750","750","2400","0.5728601669286562","4","0.012438641100458538","14920.150000000016","false","true","128.576","1723.017","63","55","8","2","861.6100040803004","126","13133.700000000008","108","1501.3199999999997","13"
"51","""extra_sparse""","""0.6""","true","3000","1","true","-750","750","-750","750","2400","0.6127086745484825","2","0.007168427122412132","51591.170000000115","true","false","213.765","2265.842","64","42","22","6","899.1970503245302","496","49513.8200000001","460","6982.779999999997","73"
"52","""extra_sparse""","""0.6""","true","3000","2","true","-750","750","-750","750","2400","0.5986042799883119","11","0.007900150062526064","56857.380000000085","true","false","298.917","2360.399","46","36","10","5","918.4565587654051","298","56205.650000000074","287","7855.610000000004","43"
"53","""extra_sparse""","""0.6""","true","3000","3","true","-750","750","-750","750","2400","0.6287200798163874","2","0.018910873975267486","136101.5600000001","true","false","298.613","2429.415","62","35","27","13","1054.9894502677114","799","121775.05000000026","698","20256.079999999984","120"
"54","""extra_sparse""","""0.6""","true","3000","4","true","-750","750","-750","750","2400","0.5799610237319085","26","0.01154588439627631","83095.73000000059","true","false","255.167","2448.786","46","32","14","8","895.3623525130307","514","80826.26000000056","476","10404.430000000004","65"
"55","""extra_sparse""","""0.6""","true","3000","5","true","-750","750","-750","750","2400","0.6214291903964648","10","0.01293405446713917","93086.39000000061","true","false","257.748","2385.286","50","27","23","12","947.546072342894","800","82292.19000000061","677","15583.220000000021","143"
"56","""extra_sparse""","""0.6""","true","3000","6","true","-750","750","-750","750","2400","0.6005787099374352","17","0.01080777407253021","77783.54999999993","true","false","289.344","2312.208","50","35","15","9","861.3490725552504","484","75240.53999999995","425","8216.530000000006","72"
"57","""extra_sparse""","""0.6""","true","3000","7","true","-750","750","-750","750","2400","0.587076977960302","2","0.017895282756704132","128792.34999999964","true","false","268.093","2388.459","51","27","24","15","1022.0330560562893","801","113703.62999999973","703","28187.28999999998","175"
"58","""extra_sparse""","""0.6""","true","3000","8","true","-750","750","-750","750","2400","0.5720224514957571","6","0.008550372377379519","61537.03000000039","true","false","231.361","2409.835","49","27","22","10","959.0180493432554","606","58225.900000000336","542","7914.010000000002","90"
"59","""extra_sparse""","""0.6""","true","3000","9","true","-750","750","-750","750","2400","0.6045863116933068","4","0.011067146033069396","79650.25000000045","true","false","241.738","2340.329","51","30","21","9","869.9627895481362","591","74814.68000000055","526","12097.640000000005","98"
"60","""extra_sparse""","""0.6""","true","3000","10","true","-750","750","-750","750","2400","0.5728601669286562","4","0.01181437543420873","85028.06000000023","true","false","290.455","2347.075","63","43","20","8","885.6363100566417","572","81717.03000000022","522","9118.459999999995","78"
"61","""extra_sparse""","""0.6""","false","500","1","true","-750","750","-750","750","2400","0.6127086745484825","2","0.00861088786994581","10328.759999999998","true","false","242.11","2387.332","64","57","7","1","743.929570582084","114","0","0","1012.5000000000001","12"
"62","""extra_sparse""","""0.6""","false","500","2","true","-750","750","-750","750","2400","0.5986042799883119","11","0.009877065443934975","11847.54","true","false","249.978","2459.893","46","40","6","0","780.0559787425632","62","0","0","1512.95","8"
"63","""extra_sparse""","""0.6""","false","500","3","true","-750","750","-750","750","2400","0.6287200798163874","2","0.0330317298874532","39621.56000000011","true","false","245.264","2317.064","62","52","10","3","759.6412397435322","260","0","0","3642.69","23"
"64","""extra_sparse""","""0.6""","false","500","4","true","-750","750","-750","750","2400","0.5799610237319085","26","0.012589003751563153","15100.510000000002","true","false","314.136","2337.711","46","40","6","0","948.0706512162327","89","0","0","1885.37","10"
"65","""extra_sparse""","""0.6""","false","500","5","true","-750","750","-750","750","2400","0.6214291903964648","10","0.046246227594831296","55472.35000000014","true","false","267.745","2360.836","50","34","16","6","805.5988581597046","401","0","0","5859.719999999997","45"
"66","""extra_sparse""","""0.6""","false","500","6","true","-750","750","-750","750","2400","0.6005787099374352","17","0.017483851604835343","20971.879999999994","true","false","229.94","2394.93","50","43","7","0","851.7522674623447","116","0","0","1978.4799999999998","10"
"67","""extra_sparse""","""0.6""","false","500","7","true","-750","750","-750","750","2400","0.587076977960302","2","0.024052180075031255","28850.58999999999","true","false","259.301","2345.435","51","38","13","3","991.2888967590478","287","0","0","2909.499999999999","30"
"68","""extra_sparse""","""0.6""","false","500","8","true","-750","750","-750","750","2400","0.5720224514957571","6","9.120466861192164E-4","1094","true","false","285.066","2298.886","49","46","3","0","834.4957555922443","19","0","0","151.3","3"
"69","""extra_sparse""","""0.6""","false","500","9","true","-750","750","-750","750","2400","0.6045863116933068","4","0.02755474781158806","33051.91999999988","true","false","260.503","2358.763","51","43","8","3","755.6387036578307","230","0","0","4503.880000000002","33"
"70","""extra_sparse""","""0.6""","false","500","10","true","-750","750","-750","750","2400","0.5728601669286562","4","0.02637630679449773","31638.380000000026","true","false","252.309","2428.994","63","55","8","2","832.6501086224864","194","0","0","2478.9300000000003","16"
"71","""extra_sparse""","""0.6""","false","3000","1","true","-750","750","-750","750","2400","0.6127086745484825","2","0.007026898707794932","50572.59000000013","true","false","254.952","2344.591","64","44","20","7","1054.4047780842232","519","0","0","7227.139999999997","73"
"72","""extra_sparse""","""0.6""","false","3000","2","true","-750","750","-750","750","2400","0.5986042799883119","11","0.0038090190357093164","27413.50999999995","true","false","257.962","2361.851","46","37","9","2","860.3315893170358","175","0","0","3933.680000000001","24"
"73","""extra_sparse""","""0.6""","false","3000","3","true","-750","750","-750","750","2400","0.6287200798163874","2","0.01232449909684596","88699.42000000036","true","false","270.774","2436.176","62","37","25","6","913.8969768381887","561","0","0","12132.639999999998","79"
"74","""extra_sparse""","""0.6""","false","3000","4","true","-750","750","-750","750","2400","0.5799610237319085","26","0.00897232041128253","64573.790000000365","true","false","302.521","2467.116","46","28","18","5","875.2422521793609","419","0","0","8373.580000000002","53"
"75","""extra_sparse""","""0.6""","false","3000","5","true","-750","750","-750","750","2400","0.6214291903964648","10","0.011238560511324191","80883.9200000002","true","false","256.518","2341.611","50","29","21","12","874.4300621627912","738","0","0","14803.530000000008","135"
"76","""extra_sparse""","""0.6""","false","3000","6","true","-750","750","-750","750","2400","0.6005787099374352","17","0.009676556898707799","69642.18000000002","true","false","261.565","2304.886","50","34","16","4","838.8622563364952","394","0","0","10043.63","63"
"77","""extra_sparse""","""0.6""","false","3000","7","true","-750","750","-750","750","2400","0.587076977960302","2","0.014805075725996871","106552.12999999948","true","false","256.014","2336.116","51","29","22","10","803.6660237272674","697","0","0","16153.55000000001","120"
"79","""extra_sparse""","""0.6""","false","3000","9","true","-750","750","-750","750","2400","0.6045863116933068","4","0.010057298874531122","72382.38000000048","true","false","245.368","2217.782","51","34","17","7","819.2322951265522","494","0","0","11614.690000000006","79"
"78","""extra_sparse""","""0.6""","false","3000","8","true","-750","750","-750","750","2400","0.5720224514957571","6","0.005496506877865792","39558.3600000001","true","false","268.008","2335.811","49","29","20","6","818.0782702474622","467","0","0","5301.190000000003","57"
"81","""extra_sparse""","""0.8""","true","500","1","true","-750","750","-750","750","2400","0.8294324911325051","5","0.0308246686119216","36974.18999999996","false","true","143.141","1537.383","45","39","6","2","886.5993822099513","163","32906.65999999996","144","1867.8999999999999","9"
"80","""extra_sparse""","""0.6""","false","3000","10","true","-750","750","-750","750","2400","0.5728601669286562","4","0.010701024037793565","77015.2700000003","true","false","256.684","2140.714","63","45","18","7","1033.989521532278","550","0","0","8844.959999999997","64"
"83","""extra_sparse""","""0.8""","true","500","3","true","-750","750","-750","750","2400","0.7800626192770693","1","0.026429412255106324","31702.080000000034","false","true","49.054","1493.157","52","47","5","3","740.8037794103556","160","28658.73000000002","143","2257.7900000000004","15"
"82","""extra_sparse""","""0.8""","true","500","2","true","-750","750","-750","750","2400","0.7917197179475599","15","0.03482184243434762","41768.79999999997","false","true","305.861","1672.716","44","38","6","3","726.2657832467572","196","35071.11999999992","164","5033.42","24"
"84","""extra_sparse""","""0.8""","true","500","4","true","-750","750","-750","750","2400","0.7735919423171863","1","0.03871742392663601","46441.549999999894","false","true","44.297","1447.293","43","33","10","4","767.5190720766012","239","40442.1399999999","209","3235.37","18"
"85","""extra_sparse""","""0.8""","true","500","5","true","-750","750","-750","750","2400","0.7722487675221263","19","0.013044893705710709","15647.349999999997","false","true","377.8","1756.025","42","36","6","0","715.3123080346643","77","14879.239999999998","72","1268.5499999999997","7"
"86","""extra_sparse""","""0.8""","true","500","6","true","-750","750","-750","750","2400","0.7818553238892111","3","0.025701625677365537","30829.099999999962","false","true","98.076","1561.708","47","39","8","3","777.160603664402","247","25376.70999999998","194","4026.7400000000002","29"
"87","""extra_sparse""","""0.8""","true","500","7","true","-750","750","-750","750","2400","0.8021717807508282","4","0.023921250521050447","28693.540000000008","false","true","99.909","1486.13","56","46","10","2","829.6063234351819","227","25830.600000000017","194","6098.389999999999","30"
"88","""extra_sparse""","""0.8""","true","500","8","true","-750","750","-750","750","2400","0.819676447787774","4","0.020714689453939162","24847.270000000026","false","true","101.629","1612.33","54","45","9","4","852.0658778298214","247","21460.589999999997","203","2874.619999999999","27"
"89","""extra_sparse""","""0.8""","true","500","9","true","-750","750","-750","750","2400","0.8171392400890756","5","0.017008470195914956","20401.65999999999","false","true","120.908","1625.294","46","38","8","2","757.5415982675722","188","17492.14999999998","163","2554.600000000001","27"
"90","""extra_sparse""","""0.8""","true","500","10","true","-750","750","-750","750","2400","0.7966064833570867","2","0.03506450187578154","42059.869999999966","false","true","75.353","1690.933","50","43","7","4","838.4259622170943","205","34291.50999999998","162","2106.4700000000003","13"
"91","""extra_sparse""","""0.8""","true","3000","1","true","-750","750","-750","750","2400","0.8294324911325051","5","0.009445331388078383","67978.05000000012","true","false","262.606","2280.427","45","30","15","6","923.4900157216431","451","64701.90000000012","408","6336.910000000002","42"
"92","""extra_sparse""","""0.8""","true","3000","2","true","-750","750","-750","750","2400","0.7917197179475599","15","0.00871029873558428","62688.020000000055","true","false","216.462","2293.672","44","29","15","6","884.5637592277457","385","60994.73000000002","357","10642.929999999991","63"
"93","""extra_sparse""","""0.8""","true","3000","3","true","-750","750","-750","750","2400","0.7800626192770693","1","0.007956816729192726","57265.21000000005","true","false","221.754","2351.826","52","41","11","4","842.8604657516029","298","56636.750000000044","286","6691.909999999997","40"
"94","""extra_sparse""","""0.8""","true","3000","4","true","-750","750","-750","750","2400","0.7735919423171863","1","0.008096605530082002","58271.270000000164","true","false","260.825","2477.505","43","27","16","7","1003.9966326477103","422","56932.95000000013","394","6348.499999999996","51"
"95","""extra_sparse""","""0.8""","true","3000","5","true","-750","750","-750","750","2400","0.7722487675221263","19","0.005219948589690148","37567.969999999994","true","false","240.687","2446.898","42","26","16","2","1034.1342123146537","252","36887.10999999999","237","3427.4299999999994","23"
"96","""extra_sparse""","""0.8""","true","3000","6","true","-750","750","-750","750","2400","0.7818553238892111","3","0.00969102959566494","69746.34000000056","true","false","263.504","2555.394","47","29","18","7","826.4570693296306","532","66674.00000000054","472","9450.020000000004","80"
"97","""extra_sparse""","""0.8""","true","3000","7","true","-750","750","-750","750","2400","0.8021717807508282","4","0.012946279005140948","93174.36999999941","true","false","245.358","2467.565","56","35","21","11","852.3087879901319","639","87803.40999999952","568","18202.040000000026","101"
"98","""extra_sparse""","""0.8""","true","3000","8","true","-750","750","-750","750","2400","0.819676447787774","4","0.0124352466305405","89496.46999999997","true","false","232.123","2581.015","54","34","20","13","975.5438891928269","701","79982.36000000009","615","12592.370000000008","110"
"99","""extra_sparse""","""0.8""","true","3000","9","true","-750","750","-750","750","2400","0.8171392400890756","5","0.009391974433791913","67594.0400000004","true","false","242.106","2454.069","46","31","15","10","875.1473132075391","564","64870.760000000366","513","13442.049999999996","114"
"100","""extra_sparse""","""0.8""","true","3000","10","true","-750","750","-750","750","2400","0.7966064833570867","2","0.008928618868973223","64259.27000000028","true","false","261.073","2509.138","50","37","13","5","942.9535902547453","391","61989.92000000024","356","6616.189999999996","45"
"101","""extra_sparse""","""0.8""","false","500","1","true","-750","750","-750","750","2400","0.8294324911325051","5","0.015058199249687368","18062.309999999998","true","false","220.628","2428.447","45","38","7","0","833.634510595958","103","0","0","1832.9999999999998","11"
"102","""extra_sparse""","""0.8""","false","500","2","true","-750","750","-750","750","2400","0.7917197179475599","15","0.01994807002917879","23927.70999999996","true","false","273.331","2487.06","44","39","5","1","806.9730758577447","113","0","0","2537.08","12"
"103","""extra_sparse""","""0.8""","false","500","3","true","-750","750","-750","750","2400","0.7800626192770693","1","0.015189337223843283","18219.61000000002","true","false","243.993","2400.327","52","47","5","2","815.1943303770031","127","0","0","1972.6700000000003","12"
"104","""extra_sparse""","""0.8""","false","500","4","true","-750","750","-750","750","2400","0.7735919423171863","1","0.005850446019174657","7017.6100000000015","true","false","234.121","2311.639","43","41","2","0","700.943365320072","50","0","0","482.97","3"
"105","""extra_sparse""","""0.8""","false","500","5","true","-750","750","-750","750","2400","0.7722487675221263","19","0.005506102542726138","6604.570000000002","true","false","241.802","2284.165","42","37","5","0","675.9169917817441","31","0","0","907.77","5"
"106","""extra_sparse""","""0.8""","false","500","6","true","-750","750","-750","750","2400","0.7818553238892111","3","0.01284610254272616","15408.90000000003","true","false","275.245","2440.884","47","39","8","2","1012.6253498771179","130","0","0","1850.46","16"
"107","""extra_sparse""","""0.8""","false","500","7","true","-750","750","-750","750","2400","0.8021717807508282","4","0.009290004168403504","11143.360000000002","true","false","234.263","2353.062","56","49","7","0","726.2103160014746","88","0","0","1559.4900000000002","11"
"108","""extra_sparse""","""0.8""","false","500","8","true","-750","750","-750","750","2400","0.819676447787774","4","0.02690476865360566","32272.26999999999","true","false","242.136","2421.484","54","45","9","3","624.3590362091816","301","0","0","2414.8999999999996","24"
"109","""extra_sparse""","""0.8""","false","500","9","true","-750","750","-750","750","2400","0.8171392400890756","5","0.014742934556064999","17684.149999999965","true","false","259.133","2438.603","46","37","9","3","759.5520044158715","217","0","0","1995.9500000000005","22"
"110","""extra_sparse""","""0.8""","false","500","10","true","-750","750","-750","750","2400","0.7966064833570867","2","0.016998616090037527","20389.84000000001","true","false","233.035","2484.038","50","46","4","1","747.9895190686956","86","0","0","1629.3200000000002","7"
"111","""extra_sparse""","""0.8""","false","3000","1","true","-750","750","-750","750","2400","0.8294324911325051","5","0.010346006669445615","74460.2100000001","true","false","262.272","2368.317","45","28","17","5","890.0127833902425","469","0","0","8070.99","51"
"112","""extra_sparse""","""0.8""","false","3000","2","true","-750","750","-750","750","2400","0.7917197179475599","15","0.008735391135195227","62868.610000000044","true","false","260.173","2425.771","44","28","16","4","904.8330891168423","378","0","0","8594.689999999997","50"
"113","""extra_sparse""","""0.8""","false","3000","3","true","-750","750","-750","750","2400","0.7800626192770693","1","0.004695177157148806","33791.18999999996","true","false","232.267","2377.582","52","38","14","3","893.6758371281946","260","0","0","4946.2","38"
"114","""extra_sparse""","""0.8""","false","3000","4","true","-750","750","-750","750","2400","0.7735919423171863","1","0.008128164512991542","58498.40000000013","true","false","298.701","2465.951","43","27","16","6","861.9733150502252","385","0","0","7518.139999999999","53"
"115","""extra_sparse""","""0.8""","false","3000","5","true","-750","750","-750","750","2400","0.7722487675221263","19","0.0037290218146449855","26837.76999999996","true","false","252.824","2311.141","42","27","15","1","1048.8840407823047","201","0","0","3951.179999999999","30"
