"BehaviorSpace results (NetLogo 5.3)"
"Bees.nlogo"
"Simulation Run"
"04/13/2016 12:37:13:792 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-750","750","-750","750"
"[run number]","resource_density","R_value","communication?","population","repetitions","save_map","min-pxcor","max-pxcor","min-pycor","max-pycor","[step]","R","loop-num","nectar-influx","hive-collected","imported","exported","timer-post-setup","timer","count patches with [resource?]","count patches with [resource? and quantity = 50]","count patches with [resource? and quantity != 50]","count patches with [resource? and quantity = 0]","max [dist-hive-max] of turtles","foraged-count","dance-quality","dance-quantity","random-quality","random-quantity"
"27","""dense""","""0.4""","false","500","7","true","-750","750","-750","750","2400","0.4190074299198801","1","0.2674146310962897","320763.8499999995","true","false","253.541","2326.622","3254","3157","97","26","320.67915327228764","2319","0","0","33942.6","250"
"28","""dense""","""0.4""","false","500","8","true","-750","750","-750","750","2400","0.4031615642890054","1","0.33579874114213565","402790.5899999917","true","false","250.21","2479.734","3249","3137","112","30","340.1234025423934","2782","0","0","41716.36000000001","295"
"29","""dense""","""0.4""","false","500","9","true","-750","750","-750","750","2400","0.4015388719112562","1","0.2855449854105836","342511.209999995","true","false","234.176","2322.853","3126","3031","95","28","426.4329175097344","2338","0","0","40209.219999999994","275"
"30","""dense""","""0.4""","false","500","10","true","-750","750","-750","750","2400","0.39023028996294395","1","0.28366470195914895","340255.8099999992","true","false","252.271","2385.439","3123","3039","84","23","379.4501000656482","2270","0","0","32993.96000000002","222"
"31","""dense""","""0.4""","false","3000","1","true","-750","750","-750","750","2400","0.3888857758173233","1","0.19529958593858646","1405571.1200000069","true","false","255.023","2405.199","3349","3028","321","146","581.9084613982657","9533","0","0","299876.9099999976","2040"
"32","""dense""","""0.4""","false","3000","2","true","-750","750","-750","750","2400","0.3906261522237239","1","0.19789107961650768","1424222.100000006","true","false","251.122","2604.002","3221","2901","320","154","508.30879164337045","10016","0","0","274121.87","1911"
"33","""dense""","""0.4""","false","3000","3","true","-750","750","-750","750","2400","0.42569677524078925","1","0.18364258857857693","1321675.7100000181","true","false","253.103","2386.028","3149","2839","310","143","447.1906881159384","9179","0","0","248331.3300000018","1747"
"34","""dense""","""0.4""","false","3000","4","true","-750","750","-750","750","2400","0.3915582517016085","1","0.1927895206335961","1387506.1799999913","true","false","253.985","2411.462","3182","2863","319","137","575.2017037526923","9475","0","0","272050.04000000056","1834"
"35","""dense""","""0.4""","false","3000","5","true","-750","750","-750","750","2400","0.3982471288727322","1","0.19358541475614627","1393234.2299999846","true","false","252.536","2396.42","3210","2901","309","148","514.8981990341576","9656","0","0","286335.6600000011","1990"
"37","""dense""","""0.4""","false","3000","7","true","-750","750","-750","750","2400","0.4190074299198801","1","0.19053905933028073","1371309.6100000304","true","false","253.256","2282.552","3254","2927","327","155","530.2499410655319","9914","0","0","274389.95000000106","1998"
"36","""dense""","""0.4""","false","3000","6","true","-750","750","-750","750","2400","0.4051076675009418","1","0.1824553591774411","1313131.2200000435","true","false","297.104","2545.9","3198","2897","301","137","477.59409963567475","9078","0","0","257037.72000000038","1767"
"38","""dense""","""0.4""","false","3000","8","true","-750","750","-750","750","2400","0.4031615642890054","1","0.19835602890093115","1427568.3400000015","true","false","256.331","2311.24","3249","2926","323","143","426.5535614536242","9797","0","0","304218.2699999991","2072"
"39","""dense""","""0.4""","false","3000","9","true","-750","750","-750","750","2400","0.4015388719112562","1","0.17436738918993838","1254922.0999999866","true","false","235.608","2230.469","3126","2822","304","129","472.42783993312383","8583","0","0","239417.55000000034","1630"
"41","""dense""","""0.6""","true","500","1","true","-750","750","-750","750","2400","0.5835186582882005","1","0.5566341725719041","667682.6899999989","false","true","106.604","1715.699","3290","3122","168","64","416.36762602296545","4370","608514.6399999984","3987","109113.27999999965","694"
"42","""dense""","""0.6""","true","500","2","true","-750","750","-750","750","2400","0.6021183511841076","1","0.6086212838682769","730041.229999998","false","true","50.091","1517.292","3187","2995","192","68","463.42131923168455","4964","669215.0699999966","4560","116816.41000000045","790"
"40","""dense""","""0.4""","false","3000","10","true","-750","750","-750","750","2400","0.39023028996294395","1","0.17671483395859794","1271816.6600000295","true","false","255.366","2130.893","3123","2825","298","120","550.4073945432876","8495","0","0","244329.5399999997","1629"
"43","""dense""","""0.6""","true","500","3","true","-750","750","-750","750","2400","0.6240360109210767","1","0.5501559066277562","659912.0099999935","false","true","46.845","1501.745","3246","3091","155","60","321.3682633488052","4330","601942.819999993","3945","102909.12999999983","684"
"45","""dense""","""0.6""","true","500","5","true","-750","750","-750","750","2400","0.6044817901258565","1","0.4935511379741533","592014.5899999968","false","true","51.389","1524.471","3176","3016","160","60","361.3004290061112","4118","536082.1799999962","3726","90095.79999999983","634"
"44","""dense""","""0.6""","true","500","4","true","-750","750","-750","750","2400","0.5963436982704782","1","0.506336248436838","607350.3299999872","false","true","55.84","1803.25","3192","3034","158","60","322.83276323177995","4090","550242.8399999858","3698","85451.70000000011","580"
"46","""dense""","""0.6""","true","500","6","true","-750","750","-750","750","2400","0.6022685416061802","1","0.42504350979574435","509839.68999999535","false","true","50.313","1510.213","3190","3041","149","46","344.486110062411","3540","455920.71999999613","3162","71021.21999999984","490"
"47","""dense""","""0.6""","true","500","7","true","-750","750","-750","750","2400","0.6000813149288059","1","0.5895384743643177","707151.3999999991","false","true","51.972","1504.156","3231","3049","182","72","434.66998976234834","4832","650881.419999999","4445","110677.8199999999","761"
"48","""dense""","""0.6""","true","500","8","true","-750","750","-750","750","2400","0.6015525628573918","1","0.5212878532721886","625284.7799999902","false","true","54.454","1602.716","3138","2974","164","58","394.30882397317083","4231","566814.9699999912","3835","90293.87999999999","619"
"50","""dense""","""0.6""","true","500","10","true","-750","750","-750","750","2400","0.6032933931292831","1","0.56009413088787","671832.91","false","true","48.699","1611.105","3166","2987","179","56","447.29945459412176","4536","614829.9799999985","4147","83008.01","561"
"49","""dense""","""0.6""","true","500","9","true","-750","750","-750","750","2400","0.6041548828314338","1","0.4923302375989993","590550.1199999996","false","true","55.353","1736.065","3086","2926","160","62","384.05424260930727","4083","536409.959999997","3705","96956.70999999993","673"
"51","""dense""","""0.6""","true","3000","1","true","-750","750","-750","750","2400","0.5835186582882005","1","0.32457044740864266","2335933.510000001","true","false","252.81","2386.894","3290","2756","534","268","530.6239193216034","15871","2026622.6800000009","13766","660774.4600000103","4469"
"52","""dense""","""0.6""","true","3000","2","true","-750","750","-750","750","2400","0.6021183511841076","1","0.33113922884535396","2383209.0300000124","true","false","207.862","2400.032","3187","2643","544","271","524.8678187653","16204","2067346.9399999413","14054","682914.119999999","4648"
"53","""dense""","""0.6""","true","3000","3","true","-750","750","-750","750","2400","0.6240360109210767","1","0.3093276406836085","2226231.0299999304","true","false","308.629","2428.129","3246","2743","503","252","573.3796834939787","15053","1910549.0799999419","12925","599295.1299999951","4056"
"54","""dense""","""0.6""","true","3000","4","true","-750","750","-750","750","2400","0.5963436982704782","1","0.29172648186744027","2099555.4899999676","true","false","308.914","2672.608","3192","2692","500","239","500.5486989294848","14507","1801930.7299999853","12456","590873.1199999946","4095"
"55","""dense""","""0.6""","true","3000","5","true","-750","750","-750","750","2400","0.6044817901258565","1","0.2949699194108651","2122898.509999996","true","false","257.836","2442.181","3176","2676","500","239","505.74697230927643","14787","1817062.8499999992","12657","594168.1000000071","4129"
"56","""dense""","""0.6""","true","3000","6","true","-750","750","-750","750","2400","0.6022685416061802","1","0.31402328192302353","2260025.56","true","false","252.276","2450.805","3190","2691","499","265","547.1699328418825","15627","1954700.6699999527","13491","643521.470000009","4442"
"57","""dense""","""0.6""","true","3000","7","true","-750","750","-750","750","2400","0.6000813149288059","1","0.3322662873419518","2391320.470000027","true","false","254.381","2399.968","3231","2690","541","281","494.74385716148305","16200","2068550.340000067","14015","703026.5400000025","4776"
"58","""dense""","""0.6""","true","3000","8","true","-750","750","-750","750","2400","0.6015525628573918","1","0.3055188286786187","2198819.0100000184","true","false","255.142","2617.041","3138","2625","513","260","606.8673660693909","15235","1895065.7799999835","13127","615397.0900000031","4276"
"59","""dense""","""0.6""","true","3000","9","true","-750","750","-750","750","2400","0.6041548828314338","1","0.29487130054189586","2122188.7500000247","true","false","252.256","2388.51","3086","2596","490","235","560.7899002363062","14497","1822724.080000006","12436","583573.4499999923","4001"
"60","""dense""","""0.6""","true","3000","10","true","-750","750","-750","750","2400","0.6032933931292831","1","0.32345718354870645","2327921.3500000406","true","false","237.063","2443.893","3166","2636","530","263","490.1932374100734","15877","2010412.5700000264","13706","655797.6100000023","4476"
"61","""dense""","""0.6""","false","500","1","true","-750","750","-750","750","2400","0.5835186582882005","1","0.34473316381825597","413507.429999998","true","false","257.233","2275.856","3290","3186","104","30","301.0813843464919","2676","0","0","50765.37999999997","323"
"62","""dense""","""0.6""","false","500","2","true","-750","750","-750","750","2400","0.6021183511841076","1","0.32421533972488303","388896.29999999725","true","false","251.506","2500.058","3187","3094","93","31","255.86324472264477","2670","0","0","42542.74","291"
"63","""dense""","""0.6""","false","500","3","true","-750","750","-750","750","2400","0.6240360109210767","1","0.31114167569820556","373214.4399999976","true","false","256.691","2340.617","3246","3151","95","31","272.79768837264743","2469","0","0","45306.84000000001","301"
"64","""dense""","""0.6""","false","500","4","true","-750","750","-750","750","2400","0.5963436982704782","1","0.2705929637348862","324576.259999996","true","false","311.015","2354.627","3192","3103","89","23","491.25405140442626","2206","0","0","33266.980000000025","225"
"65","""dense""","""0.6""","false","500","5","true","-750","750","-750","750","2400","0.6044817901258565","1","0.28994126719466506","347784.55000000075","true","false","312.059","2316.295","3176","3085","91","27","279.6687979700439","2450","0","0","41536.10999999995","296"
"66","""dense""","""0.6""","false","500","6","true","-750","750","-750","750","2400","0.6022685416061802","1","0.2604033764068363","312353.85000000015","true","false","252.25","2437.766","3190","3109","81","25","325.59637590120684","2149","0","0","35077.08000000003","235"
"67","""dense""","""0.6""","false","500","7","true","-750","750","-750","750","2400","0.6000813149288059","1","0.3114284035014602","373558.37000000157","true","false","256.456","2336.466","3231","3129","102","31","364.4230089857358","2612","0","0","40791.37999999997","281"
"69","""dense""","""0.6""","false","500","9","true","-750","750","-750","750","2400","0.6041548828314338","1","0.25970982075864807","311521.9299999983","true","false","313.25","2333.653","3086","2997","89","31","271.4933033435678","2240","0","0","37916.82000000005","267"
"68","""dense""","""0.6""","false","500","8","true","-750","750","-750","750","2400","0.6015525628573918","1","0.30534618591079393","366262.74999999726","true","false","313.079","2377.372","3138","3040","98","29","354.7463882832354","2486","0","0","38667.6","266"
"70","""dense""","""0.6""","false","500","10","true","-750","750","-750","750","2400","0.6032933931292831","1","0.3102717465610623","372170.95999999426","true","false","251.138","2461.092","3166","3060","106","25","417.2780847348684","2536","0","0","36892.400000000016","252"
"71","""dense""","""0.6""","false","3000","1","true","-750","750","-750","750","2400","0.5835186582882005","1","0.2094255717660059","1507235.8399999444","true","false","257.026","2328.429","3290","2971","319","165","417.09253336887986","10169","0","0","304120.61000000493","2027"
"72","""dense""","""0.6""","false","3000","2","true","-750","750","-750","750","2400","0.6021183511841076","1","0.2089452341253325","1503778.850000018","true","false","268.725","2316.036","3187","2861","326","159","490.9511177296575","10272","0","0","301192.1500000005","2065"
"73","""dense""","""0.6""","false","3000","3","true","-750","750","-750","750","2400","0.6240360109210767","1","0.2000224551896607","1439561.609999988","true","false","266.387","2401.319","3246","2936","310","143","445.92039648349794","9609","0","0","285736.8099999997","1905"
"75","""dense""","""0.6""","false","3000","5","true","-750","750","-750","750","2400","0.6044817901258565","1","0.18642828956509686","1341724.400000002","true","false","262.154","2315.661","3176","2852","324","143","459.8578470158825","9277","0","0","268698.8000000009","1880"
"74","""dense""","""0.6""","false","3000","4","true","-750","750","-750","750","2400","0.5963436982704782","1","0.1835665582881763","1321128.520000005","true","false","303.337","2657.698","3192","2888","304","142","486.4339626300779","9092","0","0","247516.7800000001","1692"
"76","""dense""","""0.6""","false","3000","6","true","-750","750","-750","750","2400","0.6022685416061802","1","0.19198053633458043","1381683.9199999752","true","false","307.646","2352.857","3190","2874","316","146","424.42549405048703","9587","0","0","276707.1600000005","1904"
"77","""dense""","""0.6""","false","3000","7","true","-750","750","-750","750","2400","0.6000813149288059","1","0.2040711657635196","1468700.1800000507","true","false","263.109","2392.668","3231","2901","330","161","446.8164051879301","10105","0","0","296398.0899999993","2056"
"78","""dense""","""0.6""","false","3000","8","true","-750","750","-750","750","2400","0.6015525628573918","1","0.19473730582186669","1401524.3899999748","true","false","297.462","2306.531","3138","2830","308","154","472.3954196363674","9653","0","0","275321.4600000007","1893"
"79","""dense""","""0.6""","false","3000","9","true","-750","750","-750","750","2400","0.6041548828314338","1","0.19078636932055032","1373089.5000000005","true","false","247.846","2429.47","3086","2779","307","143","430.66487815834387","9390","0","0","257958.01000000097","1771"
"81","""dense""","""0.8""","true","500","1","true","-750","750","-750","750","2400","0.8060364651946959","1","0.5575496540225175","668780.8100000097","false","true","79.679","1532.681","3216","3039","177","60","368.5366866492059","4593","613913.2200000045","4209","83625.27999999987","581"
"80","""dense""","""0.6""","false","3000","10","true","-750","750","-750","750","2400","0.6032933931292831","1","0.19933805752397343","1434636.0000000368","true","false","255.079","2125.155","3166","2829","337","146","454.2092029010421","9791","0","0","260662.5599999997","1778"
"82","""dense""","""0.8""","true","500","2","true","-750","750","-750","750","2400","0.7897613104631965","1","0.4560124885368878","546986.979999997","false","true","66.801","1504.031","3267","3112","155","47","383.3288405533818","3870","495768.12999999715","3506","75932.23999999982","539"
"83","""dense""","""0.8""","true","500","3","true","-750","750","-750","750","2400","0.7975673972146969","1","0.5416675114631041","649730.1799999934","false","true","72.802","1679.129","3152","3000","152","61","317.0678160898706","4379","593937.199999996","4001","94454.55999999985","650"
"84","""dense""","""0.8""","true","500","4","true","-750","750","-750","750","2400","0.7808898123301368","1","0.47414657774072705","568738.820000002","false","true","69.304","1528.122","3241","3070","171","56","404.89134344907893","4116","514261.10999999987","3728","79702.91999999968","571"
"85","""dense""","""0.8""","true","500","5","true","-750","750","-750","750","2400","0.8292935439392332","1","0.4897780575239659","587488.7799999971","false","true","65.058","1553.497","3164","3017","147","61","368.81567211820055","3988","534558.8199999939","3625","79214.34","534"
"86","""dense""","""0.8""","true","500","6","true","-750","750","-750","750","2400","0.7838819523875004","1","0.5124604668611934","614696.3300000015","false","true","65.32","1551.639","3319","3147","172","62","373.89437011006197","4315","559055.039999999","3932","87058.11999999978","611"
"87","""dense""","""0.8""","true","500","7","true","-750","750","-750","750","2400","0.7749038864879395","1","0.4915601250521001","589626.369999994","false","true","75.282","1667.342","3290","3128","162","58","401.02695484194317","4050","535731.0199999952","3678","81041.16999999998","563"
"88","""dense""","""0.8""","true","500","8","true","-750","750","-750","750","2400","0.7893061216975038","1","0.5865535723217985","703571.0099999972","false","true","69.092","1585.732","3264","3076","188","65","414.03297068431345","4726","644129.8399999994","4330","109618.59999999953","728"
"89","""dense""","""0.8""","true","500","9","true","-750","750","-750","750","2400","0.8030104981886591","1","0.5014520216756962","601491.6999999977","false","true","63.82","1651.852","3173","3008","165","56","417.0243902529311","4187","544581.4499999976","3785","83526.62999999984","583"
"90","""dense""","""0.8""","true","500","10","true","-750","750","-750","750","2400","0.7860004430087232","1","0.45758465193830494","548872.7899999968","false","true","64.816","1693.303","3203","3045","158","55","323.3616432972303","3823","493743.5099999962","3435","79167.58999999987","553"
"92","""dense""","""0.8""","true","3000","2","true","-750","750","-750","750","2400","0.7897613104631965","1","0.32512962345420837","2339957.899999938","true","false","310.715","2379.414","3267","2740","527","267","595.5518449303974","15994","2025894.259999935","13830","668807.8199999997","4583"
"91","""dense""","""0.8""","true","3000","1","true","-750","750","-750","750","2400","0.8060364651946959","1","0.30801108378491193","2216755.770000011","true","false","308.498","2601.991","3216","2700","516","260","493.4974434145863","15362","1909633.5800000012","13225","634761.8599999977","4417"
"93","""dense""","""0.8""","true","3000","3","true","-750","750","-750","750","2400","0.7975673972146969","1","0.3226377532305125","2322023.9099999988","true","false","208.773","2350.668","3152","2643","509","261","581.7799014322269","15528","1990793.3299999738","13299","671334.9699999974","4535"
"94","""dense""","""0.8""","true","3000","4","true","-750","750","-750","750","2400","0.7808898123301368","1","0.32222427956093386","2319048.140000041","true","false","215.435","2407.322","3241","2710","531","279","492.7407100540848","16296","2014498.3499999975","14149","629996.5999999978","4461"
"95","""dense""","""0.8""","true","3000","5","true","-750","750","-750","750","2400","0.8292935439392332","1","0.29424676809782063","2117693.990000015","true","false","311.949","2474.982","3164","2682","482","243","578.2672392588049","14450","1820580.4800000114","12410","590258.2799999983","4030"
"96","""dense""","""0.8""","true","3000","6","true","-750","750","-750","750","2400","0.7838819523875004","1","0.3101244879811126","2231965.940000067","true","false","260.504","2617.868","3319","2832","487","258","517.654052093861","15447","1928556.5200000117","13344","629629.5900000037","4369"
"97","""dense""","""0.8""","true","3000","7","true","-750","750","-750","750","2400","0.7749038864879395","1","0.3294541558982978","2371081.5600000494","true","false","253.789","2396.289","3290","2772","518","284","511.9072181557904","16384","2060299.310000003","14226","674662.8299999983","4666"
"98","""dense""","""0.8""","true","3000","8","true","-750","750","-750","750","2400","0.7893061216975038","1","0.3134976379046833","2256242.500000006","true","false","256.902","2431.779","3264","2767","497","255","638.886874573302","15275","1939286.5899999866","13123","617549.4000000063","4181"
"99","""dense""","""0.8""","true","3000","9","true","-750","750","-750","750","2400","0.8030104981886591","1","0.31230540780881194","2247662.0200000196","true","false","254.375","2478.815","3173","2653","520","270","478.180791362017","15796","1940807.1699999936","13626","631114.0399999999","4448"
"101","""dense""","""0.8""","false","500","1","true","-750","750","-750","750","2400","0.8060364651946959","1","0.29486553563985113","353691.2100000014","true","false","268.004","2298.602","3216","3116","100","34","280.1446055165082","2489","0","0","37718.880000000005","258"
"100","""dense""","""0.8""","true","3000","10","true","-750","750","-750","750","2400","0.7860004430087232","1","0.3116934236487318","2243257.569999923","true","false","311.166","2604.746","3203","2692","511","251","468.0779849554986","15260","1936106.2099999252","13168","605894.3500000022","4132"
"102","""dense""","""0.8""","false","500","2","true","-750","750","-750","750","2400","0.7897613104631965","1","0.3041740641934118","364856.7899999975","true","false","255.953","2346.433","3267","3159","108","31","263.0792862215532","2586","0","0","40919.159999999996","287"
"103","""dense""","""0.8""","false","500","3","true","-750","750","-750","750","2400","0.7975673972146969","1","0.30408515214673026","364750.1400000029","true","false","249.299","2346.847","3152","3056","96","33","317.7842840297898","2464","0","0","48978.989999999925","335"
"104","""dense""","""0.8""","false","500","4","true","-750","750","-750","750","2400","0.7808898123301368","1","0.3076963651521445","369081.7899999973","true","false","302.454","2330.547","3241","3145","96","35","322.50012592991277","2652","0","0","40989.049999999974","293"
"105","""dense""","""0.8""","false","500","5","true","-750","750","-750","750","2400","0.8292935439392332","1","0.24467194664443606","293484.00000000105","true","false","259.022","2439.301","3164","3081","83","20","294.640572885864","1983","0","0","28135.119999999995","192"
"106","""dense""","""0.8""","false","500","6","true","-750","750","-750","750","2400","0.7838819523875004","1","0.32624252605251974","391327.9099999974","true","false","250.944","2352.22","3319","3219","100","37","247.36624923750017","2768","0","0","41035.6","292"
"107","""dense""","""0.8""","false","500","7","true","-750","750","-750","750","2400","0.7749038864879395","1","0.2934079449770742","351942.8300000005","true","false","256.948","2382.496","3290","3195","95","24","311.52046481732145","2397","0","0","37485.78000000002","259"
"108","""dense""","""0.8""","false","500","8","true","-750","750","-750","750","2400","0.7893061216975038","1","0.2927215839933303","351119.53999999975","true","false","258.761","2316.824","3264","3184","80","30","245.86378342488754","2318","0","0","36974.01","240"
"109","""dense""","""0.8""","false","500","9","true","-750","750","-750","750","2400","0.8030104981886591","1","0.31136576073363964","373483.2300000008","true","false","253.401","2536.329","3173","3076","97","30","262.69144737208427","2546","0","0","39295.950000000026","265"
"110","""dense""","""0.8""","false","500","10","true","-750","750","-750","750","2400","0.7860004430087232","1","0.3493486035848247","419043.6499999973","true","false","253.202","2338.378","3203","3097","106","38","326.02492310471155","2900","0","0","47541.219999999994","331"
"111","""dense""","""0.8""","false","3000","1","true","-750","750","-750","750","2400","0.8060364651946959","1","0.20475243990552014","1473603.3100000285","true","false","306.829","2404.435","3216","2890","326","166","389.34432062122085","10226","0","0","296531.43000000017","2066"
"112","""dense""","""0.8""","false","3000","2","true","-750","750","-750","750","2400","0.7897613104631965","1","0.20561375573155002","1479802.1999999655","true","false","263.6","2376.297","3267","2941","326","162","484.93291409978974","10168","0","0","285695.8100000002","1969"
"114","""dense""","""0.8""","false","3000","4","true","-750","750","-750","750","2400","0.7808898123301368","1","0.20247763512574984","1457231.5400000217","true","false","258.962","2309.771","3241","2905","336","161","394.7378877179134","10278","0","0","273220.03000000055","1934"
"113","""dense""","""0.8""","false","3000","3","true","-750","750","-750","750","2400","0.7975673972146969","1","0.20553619841600637","1479244.019999998","true","false","303.762","2505.142","3152","2828","324","157","405.2221612893352","10025","0","0","303148.4200000008","2068"
