BehaviorSpace results (NetLogo 5.3),,,,,,,,
Bees.nlogo,,,,,,,,
resource_nums,,,,,,,,
02/17/2016 11:01:19:818 -0800,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,
-500,500,-500,500,,,,,
[run number],resource_density,patchiness,c1_mult,c2_mult,calc_R,[step],num-patches-r,count patches with [resource?]
445,"""sparse""",1,121,161,FALSE,1,44.532888,40
446,"""sparse""",1,121,161,FALSE,1,44.532888,46
447,"""sparse""",1,121,161,FALSE,1,44.532888,33
448,"""sparse""",1,121,161,FALSE,1,44.532888,56
449,"""sparse""",1,121,161,FALSE,1,44.532888,53
450,"""sparse""",1,121,161,FALSE,1,44.532888,55
451,"""sparse""",1,121,161,FALSE,1,44.532888,48
452,"""sparse""",1,121,161,FALSE,1,44.532888,37
453,"""sparse""",1,121,161,FALSE,1,44.532888,49
454,"""sparse""",1,121,161,FALSE,1,44.532888,39
455,"""sparse""",1,121,161,FALSE,1,44.532888,49
456,"""sparse""",1,121,161,FALSE,1,44.532888,46
457,"""sparse""",1,121,161,FALSE,1,44.532888,49
458,"""sparse""",1,121,161,FALSE,1,44.532888,40
459,"""sparse""",1,121,161,FALSE,1,44.532888,47
460,"""sparse""",1,121,161,FALSE,1,44.532888,30
461,"""sparse""",1,121,201,FALSE,1,44.532888,44
462,"""sparse""",1,121,201,FALSE,1,44.532888,50
463,"""sparse""",1,121,201,FALSE,1,44.532888,47
464,"""sparse""",1,121,201,FALSE,1,44.532888,61
465,"""sparse""",1,121,201,FALSE,1,44.532888,49
466,"""sparse""",1,121,201,FALSE,1,44.532888,49
467,"""sparse""",1,121,201,FALSE,1,44.532888,45
468,"""sparse""",1,121,201,FALSE,1,44.532888,48
469,"""sparse""",1,121,201,FALSE,1,44.532888,42
470,"""sparse""",1,121,201,FALSE,1,44.532888,53
471,"""sparse""",1,121,201,FALSE,1,44.532888,49
472,"""sparse""",1,121,201,FALSE,1,44.532888,45
473,"""sparse""",1,121,201,FALSE,1,44.532888,44
474,"""sparse""",1,121,201,FALSE,1,44.532888,46
475,"""sparse""",1,121,201,FALSE,1,44.532888,57
476,"""sparse""",1,121,201,FALSE,1,44.532888,30
477,"""sparse""",1,121,201,FALSE,1,44.532888,39
478,"""sparse""",1,121,201,FALSE,1,44.532888,41
479,"""sparse""",1,121,201,FALSE,1,44.532888,52
480,"""sparse""",1,121,201,FALSE,1,44.532888,30
481,"""sparse""",1,161,1,FALSE,1,44.532888,43
482,"""sparse""",1,161,1,FALSE,1,44.532888,47
483,"""sparse""",1,161,1,FALSE,1,44.532888,37
484,"""sparse""",1,161,1,FALSE,1,44.532888,45
485,"""sparse""",1,161,1,FALSE,1,44.532888,47
486,"""sparse""",1,161,1,FALSE,1,44.532888,39
487,"""sparse""",1,161,1,FALSE,1,44.532888,61
488,"""sparse""",1,161,1,FALSE,1,44.532888,46
489,"""sparse""",1,161,1,FALSE,1,44.532888,40
490,"""sparse""",1,161,1,FALSE,1,44.532888,59
491,"""sparse""",1,161,1,FALSE,1,44.532888,41
492,"""sparse""",1,161,1,FALSE,1,44.532888,45
493,"""sparse""",1,161,1,FALSE,1,44.532888,58
494,"""sparse""",1,161,1,FALSE,1,44.532888,39
495,"""sparse""",1,161,1,FALSE,1,44.532888,57
496,"""sparse""",1,161,1,FALSE,1,44.532888,36
497,"""sparse""",1,161,1,FALSE,1,44.532888,53
498,"""sparse""",1,161,1,FALSE,1,44.532888,37
499,"""sparse""",1,161,1,FALSE,1,44.532888,43
500,"""sparse""",1,161,1,FALSE,1,44.532888,31
501,"""sparse""",1,161,41,FALSE,1,44.532888,46
502,"""sparse""",1,161,41,FALSE,1,44.532888,37
503,"""sparse""",1,161,41,FALSE,1,44.532888,44
504,"""sparse""",1,161,41,FALSE,1,44.532888,42
505,"""sparse""",1,161,41,FALSE,1,44.532888,39
506,"""sparse""",1,161,41,FALSE,1,44.532888,67
507,"""sparse""",1,161,41,FALSE,1,44.532888,55
508,"""sparse""",1,161,41,FALSE,1,44.532888,43
509,"""sparse""",1,161,41,FALSE,1,44.532888,48
510,"""sparse""",1,161,41,FALSE,1,44.532888,42
511,"""sparse""",1,161,41,FALSE,1,44.532888,35
512,"""sparse""",1,161,41,FALSE,1,44.532888,46
513,"""sparse""",1,161,41,FALSE,1,44.532888,36
514,"""sparse""",1,161,41,FALSE,1,44.532888,45
515,"""sparse""",1,161,41,FALSE,1,44.532888,38
516,"""sparse""",1,161,41,FALSE,1,44.532888,51
517,"""sparse""",1,161,41,FALSE,1,44.532888,49
518,"""sparse""",1,161,41,FALSE,1,44.532888,42
519,"""sparse""",1,161,41,FALSE,1,44.532888,30
520,"""sparse""",1,161,41,FALSE,1,44.532888,53
521,"""sparse""",1,161,81,FALSE,1,44.532888,39
522,"""sparse""",1,161,81,FALSE,1,44.532888,47
523,"""sparse""",1,161,81,FALSE,1,44.532888,41
524,"""sparse""",1,161,81,FALSE,1,44.532888,55
525,"""sparse""",1,161,81,FALSE,1,44.532888,41
526,"""sparse""",1,161,81,FALSE,1,44.532888,36
527,"""sparse""",1,161,81,FALSE,1,44.532888,35
528,"""sparse""",1,161,81,FALSE,1,44.532888,48
529,"""sparse""",1,161,81,FALSE,1,44.532888,51
530,"""sparse""",1,161,81,FALSE,1,44.532888,45
531,"""sparse""",1,161,81,FALSE,1,44.532888,42
532,"""sparse""",1,161,81,FALSE,1,44.532888,42
533,"""sparse""",1,161,81,FALSE,1,44.532888,64
534,"""sparse""",1,161,81,FALSE,1,44.532888,48
535,"""sparse""",1,161,81,FALSE,1,44.532888,40
536,"""sparse""",1,161,81,FALSE,1,44.532888,44
537,"""sparse""",1,161,81,FALSE,1,44.532888,41
538,"""sparse""",1,161,81,FALSE,1,44.532888,47
539,"""sparse""",1,161,81,FALSE,1,44.532888,50
540,"""sparse""",1,161,81,FALSE,1,44.532888,45
541,"""sparse""",1,161,121,FALSE,1,44.532888,47
542,"""sparse""",1,161,121,FALSE,1,44.532888,38
543,"""sparse""",1,161,121,FALSE,1,44.532888,55
544,"""sparse""",1,161,121,FALSE,1,44.532888,44
545,"""sparse""",1,161,121,FALSE,1,44.532888,45
546,"""sparse""",1,161,121,FALSE,1,44.532888,41
547,"""sparse""",1,161,121,FALSE,1,44.532888,43
548,"""sparse""",1,161,121,FALSE,1,44.532888,47
549,"""sparse""",1,161,121,FALSE,1,44.532888,46
550,"""sparse""",1,161,121,FALSE,1,44.532888,43
551,"""sparse""",1,161,121,FALSE,1,44.532888,55
552,"""sparse""",1,161,121,FALSE,1,44.532888,44
553,"""sparse""",1,161,121,FALSE,1,44.532888,47
554,"""sparse""",1,161,121,FALSE,1,44.532888,42
555,"""sparse""",1,161,121,FALSE,1,44.532888,51
556,"""sparse""",1,161,121,FALSE,1,44.532888,33
557,"""sparse""",1,161,121,FALSE,1,44.532888,42
558,"""sparse""",1,161,121,FALSE,1,44.532888,49
559,"""sparse""",1,161,121,FALSE,1,44.532888,45
560,"""sparse""",1,161,121,FALSE,1,44.532888,49
561,"""sparse""",1,161,161,FALSE,1,44.532888,57
562,"""sparse""",1,161,161,FALSE,1,44.532888,46
563,"""sparse""",1,161,161,FALSE,1,44.532888,49
564,"""sparse""",1,161,161,FALSE,1,44.532888,40
565,"""sparse""",1,161,161,FALSE,1,44.532888,35
566,"""sparse""",1,161,161,FALSE,1,44.532888,41
567,"""sparse""",1,161,161,FALSE,1,44.532888,43
568,"""sparse""",1,161,161,FALSE,1,44.532888,46
569,"""sparse""",1,161,161,FALSE,1,44.532888,56
570,"""sparse""",1,161,161,FALSE,1,44.532888,48
571,"""sparse""",1,161,161,FALSE,1,44.532888,40
572,"""sparse""",1,161,161,FALSE,1,44.532888,40
573,"""sparse""",1,161,161,FALSE,1,44.532888,49
574,"""sparse""",1,161,161,FALSE,1,44.532888,37
575,"""sparse""",1,161,161,FALSE,1,44.532888,42
576,"""sparse""",1,161,161,FALSE,1,44.532888,39
577,"""sparse""",1,161,161,FALSE,1,44.532888,38
578,"""sparse""",1,161,161,FALSE,1,44.532888,39
579,"""sparse""",1,161,161,FALSE,1,44.532888,55
580,"""sparse""",1,161,161,FALSE,1,44.532888,47
581,"""sparse""",1,161,201,FALSE,1,44.532888,50
582,"""sparse""",1,161,201,FALSE,1,44.532888,40
583,"""sparse""",1,161,201,FALSE,1,44.532888,47
584,"""sparse""",1,161,201,FALSE,1,44.532888,39
585,"""sparse""",1,161,201,FALSE,1,44.532888,51
586,"""sparse""",1,161,201,FALSE,1,44.532888,45
587,"""sparse""",1,161,201,FALSE,1,44.532888,49
588,"""sparse""",1,161,201,FALSE,1,44.532888,47
589,"""sparse""",1,161,201,FALSE,1,44.532888,43
590,"""sparse""",1,161,201,FALSE,1,44.532888,35
591,"""sparse""",1,161,201,FALSE,1,44.532888,33
592,"""sparse""",1,161,201,FALSE,1,44.532888,42
593,"""sparse""",1,161,201,FALSE,1,44.532888,45
594,"""sparse""",1,161,201,FALSE,1,44.532888,33
595,"""sparse""",1,161,201,FALSE,1,44.532888,64
596,"""sparse""",1,161,201,FALSE,1,44.532888,45
597,"""sparse""",1,161,201,FALSE,1,44.532888,43
598,"""sparse""",1,161,201,FALSE,1,44.532888,44
599,"""sparse""",1,161,201,FALSE,1,44.532888,38
600,"""sparse""",1,161,201,FALSE,1,44.532888,55
601,"""sparse""",1,201,1,FALSE,1,44.532888,48
602,"""sparse""",1,201,1,FALSE,1,44.532888,53
603,"""sparse""",1,201,1,FALSE,1,44.532888,43
604,"""sparse""",1,201,1,FALSE,1,44.532888,53
605,"""sparse""",1,201,1,FALSE,1,44.532888,45
606,"""sparse""",1,201,1,FALSE,1,44.532888,49
607,"""sparse""",1,201,1,FALSE,1,44.532888,44
608,"""sparse""",1,201,1,FALSE,1,44.532888,39
609,"""sparse""",1,201,1,FALSE,1,44.532888,41
610,"""sparse""",1,201,1,FALSE,1,44.532888,44
611,"""sparse""",1,201,1,FALSE,1,44.532888,41
612,"""sparse""",1,201,1,FALSE,1,44.532888,46
613,"""sparse""",1,201,1,FALSE,1,44.532888,53
614,"""sparse""",1,201,1,FALSE,1,44.532888,45
615,"""sparse""",1,201,1,FALSE,1,44.532888,33
616,"""sparse""",1,201,1,FALSE,1,44.532888,44
617,"""sparse""",1,201,1,FALSE,1,44.532888,34
618,"""sparse""",1,201,1,FALSE,1,44.532888,41
619,"""sparse""",1,201,1,FALSE,1,44.532888,55
620,"""sparse""",1,201,1,FALSE,1,44.532888,48
621,"""sparse""",1,201,41,FALSE,1,44.532888,63
622,"""sparse""",1,201,41,FALSE,1,44.532888,44
623,"""sparse""",1,201,41,FALSE,1,44.532888,48
624,"""sparse""",1,201,41,FALSE,1,44.532888,30
625,"""sparse""",1,201,41,FALSE,1,44.532888,41
626,"""sparse""",1,201,41,FALSE,1,44.532888,44
627,"""sparse""",1,201,41,FALSE,1,44.532888,36
628,"""sparse""",1,201,41,FALSE,1,44.532888,41
629,"""sparse""",1,201,41,FALSE,1,44.532888,44
630,"""sparse""",1,201,41,FALSE,1,44.532888,41
631,"""sparse""",1,201,41,FALSE,1,44.532888,39
632,"""sparse""",1,201,41,FALSE,1,44.532888,43
633,"""sparse""",1,201,41,FALSE,1,44.532888,31
634,"""sparse""",1,201,41,FALSE,1,44.532888,44
635,"""sparse""",1,201,41,FALSE,1,44.532888,48
636,"""sparse""",1,201,41,FALSE,1,44.532888,38
637,"""sparse""",1,201,41,FALSE,1,44.532888,32
638,"""sparse""",1,201,41,FALSE,1,44.532888,43
639,"""sparse""",1,201,41,FALSE,1,44.532888,56
640,"""sparse""",1,201,41,FALSE,1,44.532888,55
641,"""sparse""",1,201,81,FALSE,1,44.532888,47
642,"""sparse""",1,201,81,FALSE,1,44.532888,55
643,"""sparse""",1,201,81,FALSE,1,44.532888,48
644,"""sparse""",1,201,81,FALSE,1,44.532888,56
645,"""sparse""",1,201,81,FALSE,1,44.532888,53
646,"""sparse""",1,201,81,FALSE,1,44.532888,52
647,"""sparse""",1,201,81,FALSE,1,44.532888,37
648,"""sparse""",1,201,81,FALSE,1,44.532888,38
649,"""sparse""",1,201,81,FALSE,1,44.532888,45
650,"""sparse""",1,201,81,FALSE,1,44.532888,59
651,"""sparse""",1,201,81,FALSE,1,44.532888,40
652,"""sparse""",1,201,81,FALSE,1,44.532888,46
653,"""sparse""",1,201,81,FALSE,1,44.532888,35
654,"""sparse""",1,201,81,FALSE,1,44.532888,60
655,"""sparse""",1,201,81,FALSE,1,44.532888,48
656,"""sparse""",1,201,81,FALSE,1,44.532888,45
657,"""sparse""",1,201,81,FALSE,1,44.532888,50
658,"""sparse""",1,201,81,FALSE,1,44.532888,43
659,"""sparse""",1,201,81,FALSE,1,44.532888,40
660,"""sparse""",1,201,81,FALSE,1,44.532888,43
661,"""sparse""",1,201,121,FALSE,1,44.532888,49
662,"""sparse""",1,201,121,FALSE,1,44.532888,57
663,"""sparse""",1,201,121,FALSE,1,44.532888,34
664,"""sparse""",1,201,121,FALSE,1,44.532888,44
665,"""sparse""",1,201,121,FALSE,1,44.532888,37
666,"""sparse""",1,201,121,FALSE,1,44.532888,36
667,"""sparse""",1,201,121,FALSE,1,44.532888,52
668,"""sparse""",1,201,121,FALSE,1,44.532888,39
669,"""sparse""",1,201,121,FALSE,1,44.532888,42
670,"""sparse""",1,201,121,FALSE,1,44.532888,56
671,"""sparse""",1,201,121,FALSE,1,44.532888,50
672,"""sparse""",1,201,121,FALSE,1,44.532888,56
673,"""sparse""",1,201,121,FALSE,1,44.532888,47
674,"""sparse""",1,201,121,FALSE,1,44.532888,52
675,"""sparse""",1,201,121,FALSE,1,44.532888,37
676,"""sparse""",1,201,121,FALSE,1,44.532888,38
677,"""sparse""",1,201,121,FALSE,1,44.532888,46
678,"""sparse""",1,201,121,FALSE,1,44.532888,48
679,"""sparse""",1,201,121,FALSE,1,44.532888,38
680,"""sparse""",1,201,121,FALSE,1,44.532888,27
681,"""sparse""",1,201,161,FALSE,1,44.532888,52
682,"""sparse""",1,201,161,FALSE,1,44.532888,44
683,"""sparse""",1,201,161,FALSE,1,44.532888,56
684,"""sparse""",1,201,161,FALSE,1,44.532888,50
685,"""sparse""",1,201,161,FALSE,1,44.532888,50
686,"""sparse""",1,201,161,FALSE,1,44.532888,48
687,"""sparse""",1,201,161,FALSE,1,44.532888,35
688,"""sparse""",1,201,161,FALSE,1,44.532888,39
689,"""sparse""",1,201,161,FALSE,1,44.532888,57
690,"""sparse""",1,201,161,FALSE,1,44.532888,33
691,"""sparse""",1,201,161,FALSE,1,44.532888,43
692,"""sparse""",1,201,161,FALSE,1,44.532888,43
693,"""sparse""",1,201,161,FALSE,1,44.532888,44
694,"""sparse""",1,201,161,FALSE,1,44.532888,41
695,"""sparse""",1,201,161,FALSE,1,44.532888,38
696,"""sparse""",1,201,161,FALSE,1,44.532888,49
697,"""sparse""",1,201,161,FALSE,1,44.532888,42
698,"""sparse""",1,201,161,FALSE,1,44.532888,38
699,"""sparse""",1,201,161,FALSE,1,44.532888,42
700,"""sparse""",1,201,161,FALSE,1,44.532888,57
701,"""sparse""",1,201,201,FALSE,1,44.532888,32
702,"""sparse""",1,201,201,FALSE,1,44.532888,39
703,"""sparse""",1,201,201,FALSE,1,44.532888,49
704,"""sparse""",1,201,201,FALSE,1,44.532888,41
705,"""sparse""",1,201,201,FALSE,1,44.532888,31
706,"""sparse""",1,201,201,FALSE,1,44.532888,47
707,"""sparse""",1,201,201,FALSE,1,44.532888,54
708,"""sparse""",1,201,201,FALSE,1,44.532888,36
709,"""sparse""",1,201,201,FALSE,1,44.532888,42
710,"""sparse""",1,201,201,FALSE,1,44.532888,64
711,"""sparse""",1,201,201,FALSE,1,44.532888,44
712,"""sparse""",1,201,201,FALSE,1,44.532888,38
713,"""sparse""",1,201,201,FALSE,1,44.532888,58
714,"""sparse""",1,201,201,FALSE,1,44.532888,45
715,"""sparse""",1,201,201,FALSE,1,44.532888,51
716,"""sparse""",1,201,201,FALSE,1,44.532888,29
717,"""sparse""",1,201,201,FALSE,1,44.532888,37
718,"""sparse""",1,201,201,FALSE,1,44.532888,47
719,"""sparse""",1,201,201,FALSE,1,44.532888,57
720,"""sparse""",1,201,201,FALSE,1,44.532888,44
721,"""sparse""",5,1,1,FALSE,1,44.532888,40
722,"""sparse""",5,1,1,FALSE,1,44.532888,56
723,"""sparse""",5,1,1,FALSE,1,44.532888,47
724,"""sparse""",5,1,1,FALSE,1,44.532888,51
725,"""sparse""",5,1,1,FALSE,1,44.532888,44
726,"""sparse""",5,1,1,FALSE,1,44.532888,49
727,"""sparse""",5,1,1,FALSE,1,44.532888,50
728,"""sparse""",5,1,1,FALSE,1,44.532888,51
729,"""sparse""",5,1,1,FALSE,1,44.532888,38
730,"""sparse""",5,1,1,FALSE,1,44.532888,52
731,"""sparse""",5,1,1,FALSE,1,44.532888,58
732,"""sparse""",5,1,1,FALSE,1,44.532888,39
733,"""sparse""",5,1,1,FALSE,1,44.532888,50
734,"""sparse""",5,1,1,FALSE,1,44.532888,38
735,"""sparse""",5,1,1,FALSE,1,44.532888,49
736,"""sparse""",5,1,1,FALSE,1,44.532888,43
737,"""sparse""",5,1,1,FALSE,1,44.532888,50
738,"""sparse""",5,1,1,FALSE,1,44.532888,43
739,"""sparse""",5,1,1,FALSE,1,44.532888,43
740,"""sparse""",5,1,1,FALSE,1,44.532888,52
741,"""sparse""",5,1,41,FALSE,1,44.532888,43
742,"""sparse""",5,1,41,FALSE,1,44.532888,52
743,"""sparse""",5,1,41,FALSE,1,44.532888,31
744,"""sparse""",5,1,41,FALSE,1,44.532888,35
745,"""sparse""",5,1,41,FALSE,1,44.532888,40
746,"""sparse""",5,1,41,FALSE,1,44.532888,29
747,"""sparse""",5,1,41,FALSE,1,44.532888,60
748,"""sparse""",5,1,41,FALSE,1,44.532888,41
749,"""sparse""",5,1,41,FALSE,1,44.532888,34
750,"""sparse""",5,1,41,FALSE,1,44.532888,38
751,"""sparse""",5,1,41,FALSE,1,44.532888,45
752,"""sparse""",5,1,41,FALSE,1,44.532888,51
753,"""sparse""",5,1,41,FALSE,1,44.532888,50
754,"""sparse""",5,1,41,FALSE,1,44.532888,38
755,"""sparse""",5,1,41,FALSE,1,44.532888,57
756,"""sparse""",5,1,41,FALSE,1,44.532888,47
757,"""sparse""",5,1,41,FALSE,1,44.532888,54
758,"""sparse""",5,1,41,FALSE,1,44.532888,36
759,"""sparse""",5,1,41,FALSE,1,44.532888,46
760,"""sparse""",5,1,41,FALSE,1,44.532888,37
761,"""sparse""",5,1,81,FALSE,1,44.532888,44
762,"""sparse""",5,1,81,FALSE,1,44.532888,51
763,"""sparse""",5,1,81,FALSE,1,44.532888,53
764,"""sparse""",5,1,81,FALSE,1,44.532888,42
765,"""sparse""",5,1,81,FALSE,1,44.532888,47
766,"""sparse""",5,1,81,FALSE,1,44.532888,46
767,"""sparse""",5,1,81,FALSE,1,44.532888,40
768,"""sparse""",5,1,81,FALSE,1,44.532888,45
769,"""sparse""",5,1,81,FALSE,1,44.532888,40
770,"""sparse""",5,1,81,FALSE,1,44.532888,46
771,"""sparse""",5,1,81,FALSE,1,44.532888,48
772,"""sparse""",5,1,81,FALSE,1,44.532888,53
773,"""sparse""",5,1,81,FALSE,1,44.532888,47
774,"""sparse""",5,1,81,FALSE,1,44.532888,39
775,"""sparse""",5,1,81,FALSE,1,44.532888,45
776,"""sparse""",5,1,81,FALSE,1,44.532888,43
777,"""sparse""",5,1,81,FALSE,1,44.532888,44
778,"""sparse""",5,1,81,FALSE,1,44.532888,58
779,"""sparse""",5,1,81,FALSE,1,44.532888,48
780,"""sparse""",5,1,81,FALSE,1,44.532888,38
781,"""sparse""",5,1,121,FALSE,1,44.532888,47
782,"""sparse""",5,1,121,FALSE,1,44.532888,50
783,"""sparse""",5,1,121,FALSE,1,44.532888,51
784,"""sparse""",5,1,121,FALSE,1,44.532888,38
785,"""sparse""",5,1,121,FALSE,1,44.532888,38
786,"""sparse""",5,1,121,FALSE,1,44.532888,37
787,"""sparse""",5,1,121,FALSE,1,44.532888,47
788,"""sparse""",5,1,121,FALSE,1,44.532888,37
789,"""sparse""",5,1,121,FALSE,1,44.532888,49
790,"""sparse""",5,1,121,FALSE,1,44.532888,38
791,"""sparse""",5,1,121,FALSE,1,44.532888,50
792,"""sparse""",5,1,121,FALSE,1,44.532888,49
793,"""sparse""",5,1,121,FALSE,1,44.532888,52
794,"""sparse""",5,1,121,FALSE,1,44.532888,40
795,"""sparse""",5,1,121,FALSE,1,44.532888,43
796,"""sparse""",5,1,121,FALSE,1,44.532888,48
797,"""sparse""",5,1,121,FALSE,1,44.532888,64
798,"""sparse""",5,1,121,FALSE,1,44.532888,60
799,"""sparse""",5,1,121,FALSE,1,44.532888,34
800,"""sparse""",5,1,121,FALSE,1,44.532888,45
801,"""sparse""",5,1,161,FALSE,1,44.532888,44
802,"""sparse""",5,1,161,FALSE,1,44.532888,55
803,"""sparse""",5,1,161,FALSE,1,44.532888,52
804,"""sparse""",5,1,161,FALSE,1,44.532888,42
805,"""sparse""",5,1,161,FALSE,1,44.532888,37
806,"""sparse""",5,1,161,FALSE,1,44.532888,49
807,"""sparse""",5,1,161,FALSE,1,44.532888,34
808,"""sparse""",5,1,161,FALSE,1,44.532888,41
809,"""sparse""",5,1,161,FALSE,1,44.532888,45
810,"""sparse""",5,1,161,FALSE,1,44.532888,37
811,"""sparse""",5,1,161,FALSE,1,44.532888,36
812,"""sparse""",5,1,161,FALSE,1,44.532888,35
813,"""sparse""",5,1,161,FALSE,1,44.532888,50
814,"""sparse""",5,1,161,FALSE,1,44.532888,49
815,"""sparse""",5,1,161,FALSE,1,44.532888,44
816,"""sparse""",5,1,161,FALSE,1,44.532888,59
817,"""sparse""",5,1,161,FALSE,1,44.532888,43
818,"""sparse""",5,1,161,FALSE,1,44.532888,38
819,"""sparse""",5,1,161,FALSE,1,44.532888,55
820,"""sparse""",5,1,161,FALSE,1,44.532888,45
821,"""sparse""",5,1,201,FALSE,1,44.532888,53
822,"""sparse""",5,1,201,FALSE,1,44.532888,41
823,"""sparse""",5,1,201,FALSE,1,44.532888,40
824,"""sparse""",5,1,201,FALSE,1,44.532888,45
825,"""sparse""",5,1,201,FALSE,1,44.532888,45
826,"""sparse""",5,1,201,FALSE,1,44.532888,49
827,"""sparse""",5,1,201,FALSE,1,44.532888,46
828,"""sparse""",5,1,201,FALSE,1,44.532888,39
829,"""sparse""",5,1,201,FALSE,1,44.532888,40
830,"""sparse""",5,1,201,FALSE,1,44.532888,46
831,"""sparse""",5,1,201,FALSE,1,44.532888,43
832,"""sparse""",5,1,201,FALSE,1,44.532888,43
833,"""sparse""",5,1,201,FALSE,1,44.532888,41
834,"""sparse""",5,1,201,FALSE,1,44.532888,33
835,"""sparse""",5,1,201,FALSE,1,44.532888,33
836,"""sparse""",5,1,201,FALSE,1,44.532888,41
837,"""sparse""",5,1,201,FALSE,1,44.532888,36
838,"""sparse""",5,1,201,FALSE,1,44.532888,51
839,"""sparse""",5,1,201,FALSE,1,44.532888,56
840,"""sparse""",5,1,201,FALSE,1,44.532888,44
841,"""sparse""",5,41,1,FALSE,1,44.532888,43
842,"""sparse""",5,41,1,FALSE,1,44.532888,51
843,"""sparse""",5,41,1,FALSE,1,44.532888,55
844,"""sparse""",5,41,1,FALSE,1,44.532888,39
845,"""sparse""",5,41,1,FALSE,1,44.532888,50
846,"""sparse""",5,41,1,FALSE,1,44.532888,48
847,"""sparse""",5,41,1,FALSE,1,44.532888,46
848,"""sparse""",5,41,1,FALSE,1,44.532888,53
849,"""sparse""",5,41,1,FALSE,1,44.532888,39
850,"""sparse""",5,41,1,FALSE,1,44.532888,44
851,"""sparse""",5,41,1,FALSE,1,44.532888,50
852,"""sparse""",5,41,1,FALSE,1,44.532888,47
853,"""sparse""",5,41,1,FALSE,1,44.532888,34
854,"""sparse""",5,41,1,FALSE,1,44.532888,46
855,"""sparse""",5,41,1,FALSE,1,44.532888,43
856,"""sparse""",5,41,1,FALSE,1,44.532888,44
857,"""sparse""",5,41,1,FALSE,1,44.532888,36
858,"""sparse""",5,41,1,FALSE,1,44.532888,37
859,"""sparse""",5,41,1,FALSE,1,44.532888,49
860,"""sparse""",5,41,1,FALSE,1,44.532888,55
861,"""sparse""",5,41,41,FALSE,1,44.532888,49
862,"""sparse""",5,41,41,FALSE,1,44.532888,39
863,"""sparse""",5,41,41,FALSE,1,44.532888,39
864,"""sparse""",5,41,41,FALSE,1,44.532888,43
865,"""sparse""",5,41,41,FALSE,1,44.532888,61
866,"""sparse""",5,41,41,FALSE,1,44.532888,36
867,"""sparse""",5,41,41,FALSE,1,44.532888,48
868,"""sparse""",5,41,41,FALSE,1,44.532888,41
869,"""sparse""",5,41,41,FALSE,1,44.532888,49
870,"""sparse""",5,41,41,FALSE,1,44.532888,49
871,"""sparse""",5,41,41,FALSE,1,44.532888,46
872,"""sparse""",5,41,41,FALSE,1,44.532888,45
873,"""sparse""",5,41,41,FALSE,1,44.532888,40
874,"""sparse""",5,41,41,FALSE,1,44.532888,41
875,"""sparse""",5,41,41,FALSE,1,44.532888,48
876,"""sparse""",5,41,41,FALSE,1,44.532888,32
877,"""sparse""",5,41,41,FALSE,1,44.532888,48
878,"""sparse""",5,41,41,FALSE,1,44.532888,42
879,"""sparse""",5,41,41,FALSE,1,44.532888,40
880,"""sparse""",5,41,41,FALSE,1,44.532888,37
881,"""sparse""",5,41,81,FALSE,1,44.532888,39
882,"""sparse""",5,41,81,FALSE,1,44.532888,45
883,"""sparse""",5,41,81,FALSE,1,44.532888,42
884,"""sparse""",5,41,81,FALSE,1,44.532888,37
885,"""sparse""",5,41,81,FALSE,1,44.532888,42
886,"""sparse""",5,41,81,FALSE,1,44.532888,51
887,"""sparse""",5,41,81,FALSE,1,44.532888,43
888,"""sparse""",5,41,81,FALSE,1,44.532888,49
889,"""sparse""",5,41,81,FALSE,1,44.532888,44
890,"""sparse""",5,41,81,FALSE,1,44.532888,50
891,"""sparse""",5,41,81,FALSE,1,44.532888,37
892,"""sparse""",5,41,81,FALSE,1,44.532888,38
893,"""sparse""",5,41,81,FALSE,1,44.532888,45
894,"""sparse""",5,41,81,FALSE,1,44.532888,48
895,"""sparse""",5,41,81,FALSE,1,44.532888,57
896,"""sparse""",5,41,81,FALSE,1,44.532888,40
897,"""sparse""",5,41,81,FALSE,1,44.532888,41
898,"""sparse""",5,41,81,FALSE,1,44.532888,43
899,"""sparse""",5,41,81,FALSE,1,44.532888,52
900,"""sparse""",5,41,81,FALSE,1,44.532888,35
901,"""sparse""",5,41,121,FALSE,1,44.532888,35
902,"""sparse""",5,41,121,FALSE,1,44.532888,47
903,"""sparse""",5,41,121,FALSE,1,44.532888,56
904,"""sparse""",5,41,121,FALSE,1,44.532888,52
905,"""sparse""",5,41,121,FALSE,1,44.532888,38
906,"""sparse""",5,41,121,FALSE,1,44.532888,41
907,"""sparse""",5,41,121,FALSE,1,44.532888,30
908,"""sparse""",5,41,121,FALSE,1,44.532888,37
909,"""sparse""",5,41,121,FALSE,1,44.532888,43
910,"""sparse""",5,41,121,FALSE,1,44.532888,55
911,"""sparse""",5,41,121,FALSE,1,44.532888,40
912,"""sparse""",5,41,121,FALSE,1,44.532888,43
913,"""sparse""",5,41,121,FALSE,1,44.532888,41
914,"""sparse""",5,41,121,FALSE,1,44.532888,42
915,"""sparse""",5,41,121,FALSE,1,44.532888,49
916,"""sparse""",5,41,121,FALSE,1,44.532888,50
917,"""sparse""",5,41,121,FALSE,1,44.532888,55
918,"""sparse""",5,41,121,FALSE,1,44.532888,31
919,"""sparse""",5,41,121,FALSE,1,44.532888,42
920,"""sparse""",5,41,121,FALSE,1,44.532888,43
